qid	order	query	qld.map
701	-1	U.S. oil industry history	0.008
701	bt_nllb_arabic	The history of the American oil industry	0.02
701	bt_nllb_french	The history of the American oil industry	0.02
701	bt_nllb_german	The history of the US oil industry	0.0166
702	-1	Pearl farming	0.0264
702	bt_nllb_french	Cultivation of pearls	0.0488
704	-1	Green party political views	0.0489
705	-1	Iraq foreign debt reduction	0.1034
705	bt_nllb_russian	Reducing Iraq s external debt	0.1946
705	bt_nllb_malay	Reduction of external debt to Iraq	0.1932
705	bt_nllb_french	Reduction of Iraq s external debt	0.1766
705	bt_nllb_chinese_yue	Iraq s foreign debt is falling	0.1303
706	-1	Controlling type II diabetes	0.0321
707	-1	Aspirin cancer prevention	0.2795
708	-1	Decorative slate sources	0.1784
709	-1	Horse racing jockey weight	0.6158
710	-1	Prostate cancer treatments	0.2001
711	-1	Train station security measures	0.0419
711	bt_nllb_chinese_yue	Security measures at the railway station	0.051
711	bt_nllb_malay	Railway station security measures	0.051
711	bt_nllb_tamil	Railway station security measures	0.051
712	-1	Pyramid scheme	0.2003
713	-1	Chesapeake Bay Maryland clean	0.0949
714	-1	License restrictions older drivers	0.0769
715	-1	Schizophrenia drugs	0.0737
716	-1	Spammer arrest sue	0.0532
716	bt_nllb_german	Spammer arrest lawsuit	0.1863
716	bt_nllb_korean	Spammers arresting lawsuit	0.1863
716	bt_nllb_tamil	The case of the arrest of the spammers	0.1355
716	bt_nllb_swahili	Spammer arrested trial	0.1209
716	bt_nllb_chinese_yue	Arrest and prosecution of spam	0.066
717	-1	Gifted talented student programs	0.1056
718	-1	Controlling acid rain	0.1113
719	-1	Cruise ship damage sea life	0.0312
719	bt_nllb_chinese_yue	Cruising ships are damaging marine life	0.0902
719	bt_nllb_french	Cruise ships are damaging marine life	0.0902
719	bt_nllb_korean	The damage to marine life on cruise ships	0.0902
719	bt_nllb_malay	Damage to the marine life cruise ship	0.0902
719	bt_nllb_persian	Cruise ships are damaging marine life	0.0902
719	bt_nllb_russian	Damage to marine life on cruise ships	0.0902
719	bt_nllb_german	Damage to marine structures of cruise ships	0.0882
720	-1	Federal welfare reform	0.0556
721	-1	Census data applications	0.0088
721	bt_nllb_korean	Apply for census data	0.017
722	-1	Iran terrorism	0.2975
723	-1	Executive privilege	0.0901
724	-1	Iran Contra	0.1415
725	-1	Low white blood cell count	0.09
725	bt_nllb_chinese_yue	Low blood cell count	0.0944
726	-1	Hubble telescope repairs	0.206
727	-1	Church arson	0.3459
728	-1	whales save endangered	0.1226
729	-1	Whistle blower department of defense	0.0023
729	bt_nllb_korean	The Department of Defense is blowing a whistle	0.058
730	-1	Gastric bypass complications	0.4508
731	-1	Kurds history	0.0203
731	bt_nllb_chinese_yue	Kurdish history	0.0552
731	bt_nllb_german	Kurdish history	0.0552
731	bt_nllb_malay	Kurdish history	0.0552
732	-1	U.S. cheese production	0.0085
732	bt_nllb_arabic	Cheese production in the United States	0.021
732	bt_nllb_french	Cheese production in the United States	0.021
732	bt_nllb_korean	The production of cheese in the United States	0.021
732	bt_nllb_persian	The production of cheese in the United States	0.021
732	bt_nllb_swahili	Cheese production in the United States	0.021
732	bt_nllb_russian	Cheese production in the US	0.0159
733	-1	Airline overbooking	0.2811
733	bt_nllb_malay	Overbooking of airline tickets	0.3428
734	-1	Recycling successes	0.0809
735	-1	Afghan women condition	0.0927
735	bt_nllb_arabic	The situation of Afghan women	0.1114
735	bt_nllb_chinese_yue	The situation of Afghan women	0.1114
735	bt_nllb_french	The situation of Afghan women	0.1114
735	bt_nllb_persian	The situation of Afghan women	0.1114
735	bt_nllb_swahili	The situation of Afghan women	0.1114
735	bt_nllb_tamil	The situation of Afghan women	0.1114
736	-1	location BSE infections	0.1919
737	-1	Enron California energy crisis	0.2743
738	-1	Anthrax hoaxes	0.3146
739	-1	Habitat for Humanity	0.0382
740	-1	regulate assisted living Maryland	0.1694
740	bt_nllb_korean	Assistant living in Maryland	0.2172
741	-1	Artificial Intelligence	0.025
742	-1	hedge funds fraud protection	0.2041
742	bt_nllb_german	Protection against hedge fund fraud	0.2669
742	bt_nllb_malay	protection against hedge fund fraud	0.2669
742	bt_nllb_persian	Protecting against hedge fund fraud	0.2669
742	bt_nllb_russian	protection against hedge funds fraud	0.2669
742	bt_nllb_swahili	protection against hedge funds fraud	0.2669
743	-1	Freighter ship registration	0.0147
743	bt_nllb_french	Register of freight vessels	0.0358
743	bt_nllb_persian	Register of ships	0.0226
743	bt_nllb_chinese_yue	The cargo ship is registered	0.0225
744	-1	Counterfeit ID punishments	0.0
744	bt_nllb_russian	Penalties for counterfeiting identity card	0.0218
744	bt_nllb_arabic	The penalties for a fake identity	0.0062
744	bt_nllb_german	Penalties for counterfeit identification	0.0023
744	bt_nllb_chinese_yue	The punishment for fake ID	0.0022
744	bt_nllb_korean	The punishment for fake ID	0.0022
744	bt_nllb_swahili	False identity judgments	0.001
744	bt_nllb_persian	The penalties for false identity	0.0003
745	-1	Doomsday cults	0.4984
746	-1	Outsource job India	0.3152
747	-1	Library computer oversight	0.0552
748	-1	Nuclear reactor types	0.0391
749	-1	Puerto Rico state	0.1397
750	-1	John Edwards womens issues	0.0284
751	-1	Scrabble Players	0.2139
752	-1	Dam removal	0.2294
753	-1	bullying prevention programs	0.2582
754	-1	domestic adoption laws	0.0258
755	-1	Scottish Highland Games	0.4493
756	-1	Volcanic Activity	0.0647
756	bt_nllb_swahili	The Activity of the Volcano	0.0746
757	-1	Murals	0.045
758	-1	Embryonic stem cells	0.1943
759	-1	civil war battle reenactments	0.17
760	-1	american muslim mosques schools	0.1189
761	-1	Problems of Hmong Immigrants	0.2256
762	-1	History of Physicians in America	0.0071
763	-1	Hunting deaths	0.046
764	-1	Increase mass transit use	0.0479
765	-1	ephedra ma huang deaths	0.2742
765	bt_nllb_chinese_yue	The death of Ephedra Ma Juan	0.395
766	-1	diamond smuggling	0.2857
767	-1	Pharmacist License requirements	0.134
768	-1	Women in state legislatures	0.0908
769	-1	Kroll Associates Employees	0.0046
770	-1	Kyrgyzstan-United States relations	0.1142
770	bt_nllb_french	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_german	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_persian	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_russian	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_swahili	Relations between Kyrgyzstan and the United States	0.1464
770	bt_nllb_korean	Kyrgyzstan and the United States	0.1167
771	-1	deformed leopard frogs	0.3091
772	-1	flag display rules	0.2408
773	-1	Pennsylvania slot machine gambling	0.4615
773	bt_nllb_russian	Gambling at the Pennsylvania machines	0.7738
774	-1	Causes of Homelessness	0.0786
775	-1	Commercial candy makers	0.0419
776	-1	Magnet schools success	0.0721
777	-1	hybrid alternative fuel cars	0.0925
778	-1	golden ratio	0.0896
779	-1	Javelinas range and description	0.2772
780	-1	Arable land	0.0612
781	-1	Squirrel control and protections	0.1092
782	-1	Orange varieties seasons	0.3217
783	-1	school mercury poisoning	0.1186
784	-1	mersenne primes	0.4507
784	bt_nllb_malay	number of mersenne primes	0.4521
