qid	order	query	qld.recip_rank
100653	-1	how do I go about getting copies of letters of commendation prsented to me from city of san diego?	1.0
1015624	-1	What's the Definition of a bloody mary?	1.0
1017690	-1	what is the history of indian music?	1.0
1035857	-1	Why are liberals so quick to defend Saddam?	1.0
103830	-1	Why do man Arabs hate the west ?	0.3333
103830	tagmee.topn3	man arabs hate west Tao Human Arabs Hate speech Western world	1.0
103830	bt_bing_arabic	Why do Arabs hate the West	0.5
103830	bt_bing_chinese_simplified	Why do Arabs hate the West	0.5
103830	bt_bing_french	Why do Arabs hate the West	0.5
103830	bt_bing_german	Why do Arabs hate the West	0.5
103830	bt_bing_korean	Why do Arabs hate the West	0.5
103830	bt_bing_malay	Why do Arabs hate the west	0.5
103830	bt_bing_persian	Why do Arabs hate the West	0.5
103830	bt_bing_russian	Why do Arabs hate the West	0.5
103830	bt_bing_swahili	Why do Arabs hate the West	0.5
103830	bt_nllb_chinese_yue	Why do Arabs hate the West	0.5
103830	bt_nllb_french	Why do the Arabs hate the West	0.5
103830	bt_nllb_german	Why do the Arabs hate the West	0.5
103830	bt_nllb_korean	Why do Arabs hate the West	0.5
103830	bt_nllb_malay	Why do Arabs hate the West	0.5
103830	bt_nllb_persian	Why do Arabs hate the West	0.5
103830	bt_nllb_russian	Why do the Arabs hate the West	0.5
103830	bt_nllb_swahili	Why do the Arabs hate the West	0.5
103830	bt_nllb_tamil	Why do the Arabs hate the West	0.5
103830	conceptnet.topn3	man arabs hate west boy person arabophobia arab people an emotion destroy your enemy a strong emotion	0.5
103830	relevancefeedback.topn10.bm25	why do man arabs hate the west all you i arab east iraq	0.5
103830	tagmee.topn3.replace	Tao Human Arabs Hate speech Western world	0.5
1063812	-1	How do I grow taller?	1.0
1077370	-1	Why do only Humans have Finger prints?	1.0
1082595	-1	what is meant by mobile technology?	0.25
1082595	bertqe.topn10.qld	differ techlog than t mobil	1.0
1082595	relevancefeedback.topn10.bm25	what is meant by mobile technology develop mobil cellular can gsm cingular phone i featur	1.0
1082595	wordnet.topn3	meant mobile technology signify entail think Mobile River engineering science applied science	1.0
1082595	bt_bing_chinese_simplified	What does mobile technology mean	0.5
1082595	bt_bing_malay	What does mobile technology mean	0.5
1082595	bt_bing_persian	What does mobile technology mean	0.5
1082595	bt_nllb_arabic	What does mobile technology mean	0.5
1082595	bt_nllb_chinese_yue	What does mobile technology mean	0.5
1082595	bt_nllb_french	What does mobile technology mean	0.5
1082595	bt_nllb_german	What does mobile technology mean	0.5
1082595	bt_nllb_malay	What does mobile technology mean	0.5
1082595	bt_nllb_persian	What does mobile technology mean	0.5
1082595	bt_nllb_russian	What does mobile technology mean	0.5
1082595	conceptnet.topn3.replace	ploughland meaned cell Mobile River automotive technology	0.5
1082595	glove.topn3	meant mobile technology intended merely phones phone tech	0.5
1082595	bt_bing_arabic	What is mobile technology	0.3333
1082595	bt_bing_french	What is mobile technology	0.3333
1082595	bt_bing_german	What is mobile technology	0.3333
1082595	bt_bing_korean	What do you mean by mobile technology	0.3333
1082595	bt_bing_swahili	What is the point of mobile technology	0.3333
1082595	bt_bing_tamil	What is mobile technology	0.3333
1082595	bt_nllb_korean	What is mobile technology	0.3333
1082595	bt_nllb_swahili	what is mobile technology	0.3333
1082595	bt_nllb_tamil	What is mobile technology	0.3333
1082595	conceptnet.topn3	meant mobile technology ploughland meaned cell Mobile River automotive technology	0.3333
1082595	sensedisambiguation.replace	what is think of by mobile technology	0.3333
1119420	-1	Well the black light is UV light.So if it is "black" how can it be "light" ?	1.0
1152934	-1	Why don't fat people have to pay more for air travel?	1.0
1167882	-1	What are the different types of sins and how are they caused?	0.25
1167882	bt_nllb_tamil	What is sin and how does it occur	1.0
1167882	bt_nllb_korean	What kind of sin is it and how does it occur	0.5
1167882	bt_nllb_russian	What are the different sins and how do they occur	0.5
1199639	-1	How to "LOSE"all body fat ?	1.0
1254390	-1	how do i deap fry chicken?	1.0
1262692	-1	How can I get rid of pimples on my back?	1.0
1282199	-1	how can I hide the cuts on my wrists?	0.5
1282199	bertqe.topn10.qld	your wrist consist two bone	1.0
1282199	conceptluster.topn5.3.bm25	hide cuts wrists	1.0
1282199	conceptluster.topn5.3.qld	hide cuts wrists	1.0
1282199	glove.topn3	hide cuts wrists conceal ankles forearms	1.0
1282199	tagmee.topn3	hide cuts wrists	1.0
1282199	termluster.topn5.3.bm25	hide cuts wrists	1.0
1282199	termluster.topn5.3.qld	hide cuts wrists	1.0
1282199	thesaurus.topn3	hide cuts wrists	1.0
1282199	thesaurus.topn3.replace	hide cuts wrists	1.0
1282199	wiki.topn3	hide cuts wrists	1.0
1287437	-1	how can i lose 30 pounds by june3?	1.0
1290612	-1	why do anxiety and depression seem to coexist?	1.0
1292734	-1	what color you like the most and why?	0.5
1292734	bt_bing_arabic	What color do you like the most and why	1.0
1292734	bt_bing_french	Which color do you like the most and why	1.0
1292734	bt_bing_german	Which color do you like best and why	1.0
1292734	bt_bing_korean	Which color do you like the most and why	1.0
1292734	bt_bing_malay	What color do you like the most and why	1.0
1292734	bt_bing_persian	What color do you like most and why	1.0
1292734	bt_bing_russian	Which color do you like the most and why	1.0
1292734	bt_bing_tamil	Which color do you like the most and why	1.0
1292734	bt_nllb_arabic	What color do you like best and why	1.0
1292734	bt_nllb_chinese_yue	What color do you like best Why	1.0
1292734	bt_nllb_german	What color do you like best and why	1.0
1292734	bt_nllb_korean	What color do you like best Why	1.0
1292734	bt_nllb_malay	What color do you like and why	1.0
1292734	bt_nllb_persian	What color do you like and why	1.0
1292734	bt_nllb_russian	What color do you like best and why	1.0
1292734	bt_nllb_swahili	What color do you like best and why	1.0
1340574	-1	Why do some people only go to church on Easter Sunday and never go again until Christmas ?	1.0
1351675	-1	Why must I have an uncracked winshield in order to for my car to pass a safety inspeciton?	1.0
1364894	-1	Why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?	0.3333
1364894	bt_bing_malay	Why do we need to tell the customer operator service about our illness to make an appointment with a doctor	1.0
1364894	bt_bing_tamil	Why should we tell customer service operator about our illness for an appointment with a doctor	1.0
1364894	bt_nllb_arabic	Why do we need to tell customer service about our illness for a doctor appointment	1.0
1364894	bt_nllb_malay	Why do we have to tell the customer service about our illness to make an appointment with a doctor	1.0
1364894	bt_bing_arabic	Why do we need to tell the customer service operator about our illness in order to make an appointment with a doctor	0.5
1364894	bt_bing_chinese_simplified	Why do we need to tell the customer service operator about our illness in order to make a doctor s appointment	0.5
1364894	bt_bing_korean	Why do I need to tell the customer service operator about my illness in order to make an appointment with my doctor	0.5
1364894	bt_bing_persian	Why do we need customer service operator regarding our illness in order to make a w doctor appointment	0.5
1364894	bt_bing_swahili	Why do we need to tell customer service operator about our illness in order to make an appointment w a doctor	0.5
1364894	bt_nllb_german	Why do we have to tell the customer service operator about our illness to make an appointment with a doctor	0.5
1364894	bt_nllb_korean	Why should we tell a customer service businessman about the disease to make an appointment with a doctor	0.5
1364894	bt_nllb_persian	Why should we inform the customer service operator about our illness before we see a doctor	0.5
1364894	bt_nllb_tamil	Why should we inform the customer service operator about our illness to arrange an appointment with the doctor	0.5
1373069	-1	Freedom of Speech - why don't people understand how to use it?	0.5
1373069	bt_bing_malay	Freedom of Voice why don t people understand how to use it	1.0
1373069	stem.trunc5	freed of speec why don t peopl under how to use it	1.0
143833	-1	What is the difference between coolant and anti-freeze?	1.0
1459749	-1	Why don't I have an asthma attack during sex?	1.0
1477322	-1	Why do people say Germans are racists?	1.0
1502604	-1	how do crooks  make  fake   passports  ?	1.0
1509982	-1	How is th Chemistry is a basic of Science?	1.0
1582877	-1	why do we go to school if in the real world we dont use most of it?	0.3333
1582877	termluster.topn5.3.bm25	go school real world dont use	1.0
1582877	termluster.topn5.3.qld	go school real world dont use	1.0
1582877	thesaurus.topn3	go school real world dont use	1.0
1582877	thesaurus.topn3.replace	go school real world dont use	1.0
159716	-1	How do I find an Inmate at Southwest Detention Center 30755 Auld Rd., Murrieta, CA 92563?	0.5
159716	bt_bing_chinese_simplified	How do I locate inmates at Southwest Detention Center Auld Rd Murrieta CA	1.0
159716	bt_nllb_korean	How do we find the inmates at Murrieta CA in Southwest Prison Wood	1.0
159716	bt_nllb_swahili	How can I find a prisoner at the Southwest Correctional Center Auld Rd Murrieta CA	1.0
159716	conceptnet.topn3	find inmate southwest detention center auld rd murrieta ca discover search southwesterly middle capital old calcium	1.0
159716	glove.topn3	find inmate southwest detention center auld rd murrieta ca able prisoner northwest northeast custody detainees centre syne lang oly box temecula fahnt n t know	1.0
159716	glove.topn3.replace	able prisoner northwest northeast custody detainees centre syne lang oly box temecula fahnt n t know	1.0
159716	relevancefeedback.topn10.qld	how do i find an inmate at southwest detention center auld rd murrieta ca illeg georgia on watch court we song nine	1.0
159716	sensedisambiguation	How do I find witness an Inmate inpatient at Southwest Detention Center plaza Auld Rd Murrieta CA california	1.0
159716	sensedisambiguation.replace	How do I witness an inpatient at southwest detention plaza auld Rd Murrieta california	1.0
159716	stem.lovins	how do i find an inm at southwest detens center auld rd murries ca	1.0
1607728	-1	what causes gray facial hair in men?	1.0
1623623	-1	How do you improve fuel efficiency of a 2004, Ford Ikon?	0.5
1663853	-1	what is a wet dream?	1.0
1702151	-1	How patient a driver are you?	0.3333
1702151	bt_nllb_french	Are you a patient driver	0.5
172731	-1	how for is saturn from the sun?	1.0
1783010	-1	What is Blaphsemy?	1.0
1794677	-1	How can I treat my Acne Scars?	1.0
1821193	-1	Why do people feed poison (sugar) to their kids on Easter, and why are there no chocolate Jesuses?	1.0
1844896	-1	How to cook Angus burgers?	1.0
1850323	-1	Why some men never wash their hands after using the Urinal/Toilet?	1.0
1862795	-1	How does spending prolonged time in microgravity affect the bodies of astronauts?	1.0
1866981	-1	I know how I got here, but how did you?	0.02
1866981	termluster.topn5.3.bm25	know got	0.1667
1866981	termluster.topn5.3.qld	know got	0.1667
1866981	thesaurus.topn3	know got	0.1667
1866981	thesaurus.topn3.replace	know got	0.1667
1866981	glove.topn3	know got why think get getting	0.0588
1866981	relevancefeedback.topn10.bm25	i know how i got here but how did you you acn	0.04
1866981	wordnet.topn3.replace	get laid recognise bed arrive bring forth bugger off	0.0222
1866981	stem.lovins	i know how i got hes but how did you	0.0217
1880028	-1	What does "see Leaflet" mean on Ept Pregnancy test?	1.0
1937374	-1	how to get 277 V AC ?	1.0
1944018	-1	Why can't teenagers vote?	0.5
1944018	bertqe.topn10.bm25	began draw up countri want	1.0
1944018	bt_bing_arabic	Why can t teens vote	1.0
1944018	bt_bing_chinese_simplified	Why can t teens vote	1.0
1944018	bt_bing_french	Why can t teens vote	1.0
1944018	bt_bing_german	Why can t teens vote	1.0
1944018	bt_bing_russian	Why can t teens vote	1.0
1944018	rm3.topn10.10.0.5.bm25	Why cant teenagers vote?	1.0
1944018	rm3.topn10.10.0.5.qld	Why cant teenagers vote?	1.0
1944018	stem.trunc4	why can t teen vote	1.0
1957887	-1	How can I hunt down and punch the people that keep spamming me?	1.0
1964316	-1	What do you mean by "weed"?	0.3333
1964316	relevancefeedback.topn10.bm25	what do you mean by weed sfc alwai object legal	1.0
1964316	relevancefeedback.topn10.qld	what do you mean by weed weed illeg g sfc smoke i bipolar	1.0
1964316	conceptluster.topn5.3.bm25	mean weed mean	0.5
1964316	conceptluster.topn5.3.qld	mean weed mean	0.5
1964316	tagmee.topn3	mean weed What Do You Mean	0.5
1964316	wiki.topn3	mean weed mean	0.5
1968489	-1	Which auto insurance do you use and why?	0.5
1968489	bertqe.topn10.bm25	you must have auto insur	1.0
1968489	bertqe.topn10.qld	insur you refer commerci auto	1.0
1968489	conceptnet.topn3	auto insurance use car expensive health insurance employment call writing	1.0
1968489	glove.topn3	auto insurance use automobile automotive premiums	1.0
1968489	termluster.topn5.3.bm25	auto insurance use	1.0
1968489	termluster.topn5.3.qld	auto insurance use	1.0
1968489	thesaurus.topn3	auto insurance use	1.0
1968489	thesaurus.topn3.replace	auto insurance use	1.0
1968489	word2vec.topn3	auto insurance use automotive automobile premiums utilize employ	1.0
1971899	-1	what is masturbat***?	1.0
1977054	-1	Couscous is a food from what origin?	1.0
2008017	-1	why do black people like fried chicken somuch?	1.0
2018562	-1	Why does my Black Lab howl to "Law and Order" theme song?	1.0
204633	-1	Why do you have memories?	0.5
204963	-1	what does 5 by 5 mean?	0.025
204963	bertqe.topn10.bm25	your town would whole rang	1.0
204963	bertqe.topn10.qld	you collect data about height	1.0
204963	relevancefeedback.topn10.bm25	what does by mean side i median you	1.0
204963	relevancefeedback.topn10.qld	what does by mean deviat mass resolut minut sin number	1.0
204963	rm3.topn10.10.0.5.bm25	what does 5 by 5 mean?	1.0
204963	rm3.topn10.10.0.5.qld	what does 5 by 5 mean?	1.0
204963	conceptluster.topn5.3.bm25	mean	0.0909
204963	conceptluster.topn5.3.qld	mean	0.0909
204963	tagmee.topn3	mean	0.0909
204963	termluster.topn5.3.bm25	mean	0.0909
204963	termluster.topn5.3.qld	mean	0.0909
204963	thesaurus.topn3	mean	0.0909
204963	thesaurus.topn3.replace	mean	0.0909
204963	wiki.topn3	mean	0.0909
204963	bt_nllb_german	What does out of mean	0.0303
2142044	-1	What do you speculate happened to Natalie Holloway in Aruba?	1.0
2180086	-1	what are mormens?	1.0
2182052	-1	why is lemonade at restaurants sometimes different?	1.0
2192891	-1	how are braces put on and do they hurt a lot?	1.0
224109	-1	what is citriscidal?	0.0
224109	bt_bing_russian	What is Citricidal	1.0
224109	bt_nllb_persian	What is citricidal	1.0
224109	bt_nllb_russian	What is citricidal	1.0
225575	-1	what does 'wet behind the ears' mean?	1.0
2290758	-1	Why do people ask questions they know?	0.0238
2290758	conceptluster.topn5.3.bm25	people ask questions know	0.0588
2290758	conceptluster.topn5.3.qld	people ask questions know	0.0588
2290758	tagmee.topn3	people ask questions know	0.0588
2290758	termluster.topn5.3.bm25	people ask questions know	0.0588
2290758	termluster.topn5.3.qld	people ask questions know	0.0588
2290758	thesaurus.topn3	people ask questions know	0.0588
2290758	thesaurus.topn3.replace	people ask questions know	0.0588
2290758	wiki.topn3	people ask questions know	0.0588
2290758	sensedisambiguation	Why do people ask questions question they know	0.037
2290758	stem.porter2	whi do peopl ask question they know	0.0345
2291272	-1	How is Catholicism not Christianity?	1.0
229303	-1	Why  is  the   war continuing  in  Afghanistan?	1.0
2307305	-1	Why do man rape little girls?	1.0
