qid	order	query	bm25.map
301	-1	International Organized Crime	0.0096
301	wiki.topn3	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	0.0422
301	wiki.topn3.replace	constitutional law public international law criminal law international law extortion mafia money laundering organized crime	0.0391
301	anchor.topn3	international organized crime confédérat föderat kanusport anti corruption anti econom drug	0.0261
301	glove.topn3	international organized crime global which organised criminal	0.0202
301	word2vec.topn3	international organized crime national global domestic organised criminality	0.0155
301	bt_nllb_arabic	International organized crime	0.0096
301	bt_nllb_chinese_yue	International organized crime	0.0096
301	bt_nllb_french	International organized crime	0.0096
301	bt_nllb_korean	International organized crime	0.0096
301	bt_nllb_persian	International organized crime	0.0096
301	bt_nllb_russian	International organized crime	0.0096
301	bt_nllb_tamil	International organized crime	0.0096
301	docluster.topn10.3.bm25	international organized crime	0.0096
301	docluster.topn10.3.qld	international organized crime	0.0096
301	rm3.topn10.10.0.5.bm25	International Organized Crime	0.0096
301	rm3.topn10.10.0.5.qld	International Organized Crime	0.0096
301	stem.krovetz	international organized crime	0.0096
301	stem.porter2	intern organ crime	0.0096
301	stem.sstemmer	international organized crime	0.0096
301	termluster.topn5.3.bm25	international organized crime	0.0096
301	termluster.topn5.3.qld	international organized crime	0.0096
301	thesaurus.topn3	international organized crime	0.0096
301	thesaurus.topn3.replace	international organized crime	0.0096
301	anchor.topn3.replace	confédérat föderat kanusport organized anti corruption anti econom drug	0.0093
301	conceptnet.topn3	international organized crime re formed reorganised	0.008
301	conceptluster.topn5.3.bm25	international organized crime international law organized crime	0.0068
301	conceptluster.topn5.3.qld	international organized crime international law organized crime	0.0068
301	tagmee.topn3	international organized crime International law Organized crime	0.0068
301	bt_nllb_german	International organised crime	0.0055
301	glove.topn3.replace	global which organised criminal	0.0055
301	stem.trunc5	inter organ crime	0.0046
301	tagmee.topn3.replace	International law Organized crime	0.0039
301	wordnet.topn3	international organized crime external unionise prepare unionize criminal offense criminal offence law breaking	0.0035
301	sensedisambiguation	International Organized unionize Crime	0.0034
301	bt_nllb_swahili	International Crime	0.0029
301	word2vec.topn3.replace	national global domestic organised criminality	0.0018
301	relevancefeedback.topn10.qld	international organized crime protect organ it feder compens intellectu	0.0017
301	relevancefeedback.topn10.bm25	international organized crime state trade govern issu japan us	0.0014
301	sensedisambiguation.replace	international unionize crime	0.0014
301	stem.porter	intern organiz crime	0.001
301	bt_nllb_malay	Integrated Crime	0.0008
301	stem.lovins	intern organ crim	0.0006
301	wordnet.topn3.replace	external unionise prepare unionize criminal offense criminal offence law breaking	0.0002
301	bertqe.topn10.qld	intern affair materi from report	0.0001
301	bertqe.topn10.bm25	jansatta hindi cso articl chitra	0.0
301	conceptnet.topn3.replace	international re formed reorganised crime	0.0
301	stem.paicehusk	intern org crim	0.0
301	stem.trunc4	inte orga crim	0.0
302	-1	Poliomyelitis and Post-Polio	0.5026
302	relevancefeedback.topn10.qld	poliomyelitis and post polio case polio i health hi vaccin china percent	0.5532
