qid	order	query	qld.map
INEX_LD-2009022	-1	Szechwan dish food cuisine	0.1299
INEX_LD-2009022	wordnet.topn3.replace	Sichuan Szechuan Szechwan province sweetheart dish out solid food food for thought culinary art	0.2832
INEX_LD-2009022	wordnet.topn3	szechwan dish food cuisine Szechuan Sichuan smasher beauty food for thought solid food nutrient culinary art	0.217
INEX_LD-2009022	conceptluster.topn5.3.bm25	szechwan dish food cuisine food cuisine sichuan dish food	0.1997
INEX_LD-2009022	conceptluster.topn5.3.qld	szechwan dish food cuisine sichuan cuisine food dish food	0.1997
INEX_LD-2009022	tagmee.topn3	szechwan dish food cuisine Sichuan Dish food Food Cuisine	0.1997
INEX_LD-2009022	conceptnet.topn3	szechwan dish food cuisine Szechuan China plate cake rice rechauffe	0.1855
INEX_LD-2009022	anchor.topn3	szechwan dish food cuisine setzuan sechuan szechuan rasslin m tofu oth neophobia food foods cross solfar	0.1803
INEX_LD-2009022	tagmee.topn3.replace	Sichuan Dish food Food Cuisine	0.1553
INEX_LD-2009022	anchor.topn3.replace	setzuan sechuan szechuan rasslin m tofu oth neophobia food foods cross solfar cuisine	0.1433
INEX_LD-2009022	sensedisambiguation.replace	szechwan serve food cuisine	0.1373
INEX_LD-2009022	docluster.topn10.3.bm25	szechwan dish food cuisine	0.1299
INEX_LD-2009022	docluster.topn10.3.qld	szechwan dish food cuisine	0.1299
INEX_LD-2009022	rm3.topn10.10.0.5.bm25	Szechwan dish food cuisine	0.1299
INEX_LD-2009022	rm3.topn10.10.0.5.qld	Szechwan dish food cuisine	0.1299
INEX_LD-2009022	stem.krovetz	szechwan dish food cuisine	0.1299
INEX_LD-2009022	stem.porter	szechwan dish food cuisin	0.1299
INEX_LD-2009022	stem.porter2	szechwan dish food cuisin	0.1299
INEX_LD-2009022	stem.sstemmer	szechwan dish food cuisine	0.1299
INEX_LD-2009022	termluster.topn5.3.bm25	szechwan dish food cuisine	0.1299
INEX_LD-2009022	termluster.topn5.3.qld	szechwan dish food cuisine	0.1299
INEX_LD-2009022	thesaurus.topn3	szechwan dish food cuisine	0.1299
INEX_LD-2009022	thesaurus.topn3.replace	szechwan dish food cuisine	0.1299
INEX_LD-2009022	sensedisambiguation	Szechwan dish serve food cuisine	0.1195
INEX_LD-2009022	conceptnet.topn3.replace	Szechuan China plate cake rice rechauffe	0.1138
INEX_LD-2009022	wiki.topn3	szechwan dish food cuisine sichuan shaanxi hunan sichuan list legumdishes past food batter cooking dish food foods cuisine meat food brunch veal veal cuisine	0.1021
INEX_LD-2009022	stem.lovins	szechwan dish food cuis	0.0882
INEX_LD-2009022	relevancefeedback.topn10.bm25	szechwan dish food cuisine cuisin chines veget rice pepper banitsa tabl pot pölsa octopu	0.0803
INEX_LD-2009022	relevancefeedback.topn10.qld	szechwan dish food cuisine cuisin chines veget pepper rice tabl indian	0.0757
INEX_LD-2009022	glove.topn3	szechwan dish food cuisine mangxamba localweather dessert supplies dishes	0.0533
INEX_LD-2009022	wiki.topn3.replace	sichuan shaanxi hunan sichuan list legumdishes past food batter cooking dish food foods cuisine meat food brunch veal veal cuisine	0.0383
INEX_LD-2009022	word2vec.topn3.replace	szechwan cuisine dessert foodstuffs cusine	0.0369
INEX_LD-2009022	word2vec.topn3	szechwan dish food cuisine cuisine dessert foodstuffs cusine	0.0241
INEX_LD-2009022	stem.paicehusk	szechw dish food cuisin	0.0056
INEX_LD-2009022	bertqe.topn10.qld	attribut indian singaporean cuisin refer	0.0035
INEX_LD-2009022	stem.trunc5	szech dish food cuisi	0.0024
INEX_LD-2009022	bertqe.topn10.bm25	pot nabeyaki yosenab soup nabe	0.0019
INEX_LD-2009022	stem.trunc4	szec dish food cuis	0.0003
INEX_LD-2009022	glove.topn3.replace	mangxamba localweather dessert supplies dishes	0.0
INEX_LD-2009039	-1	roman architecture	0.2
INEX_LD-2009039	conceptluster.topn5.3.bm25	roman architecture ancient roman architecture	0.2995
INEX_LD-2009039	conceptluster.topn5.3.qld	roman architecture ancient roman architecture	0.2995
INEX_LD-2009039	tagmee.topn3	roman architecture Ancient Roman architecture	0.2995
INEX_LD-2009039	tagmee.topn3.replace	Ancient Roman architecture	0.2481
INEX_LD-2009039	docluster.topn10.3.bm25	roman architecture	0.2
INEX_LD-2009039	docluster.topn10.3.qld	roman architecture	0.2
INEX_LD-2009039	rm3.topn10.10.0.5.bm25	roman architecture	0.2
INEX_LD-2009039	rm3.topn10.10.0.5.qld	roman architecture	0.2
INEX_LD-2009039	stem.krovetz	roman architecture	0.2
INEX_LD-2009039	stem.lovins	roman architectur	0.2
INEX_LD-2009039	stem.porter	roman architectur	0.2
INEX_LD-2009039	stem.porter2	roman architectur	0.2
INEX_LD-2009039	stem.sstemmer	roman architecture	0.2
INEX_LD-2009039	termluster.topn5.3.bm25	roman architecture	0.2
INEX_LD-2009039	termluster.topn5.3.qld	roman architecture	0.2
INEX_LD-2009039	thesaurus.topn3	roman architecture	0.2
INEX_LD-2009039	thesaurus.topn3.replace	roman architecture	0.2
INEX_LD-2009039	wiki.topn3	roman architecture outlinof classical architecture frigidarium peristyle ancient roman architecture	0.1605
INEX_LD-2009039	wordnet.topn3	roman architecture roman print papistical roman letters computer architecture	0.1048
INEX_LD-2009039	wiki.topn3.replace	outlinof classical architecture frigidarium peristyle ancient roman architecture	0.1026
INEX_LD-2009039	conceptnet.topn3	roman architecture column	0.0991
INEX_LD-2009039	anchor.topn3	roman architecture romanization mongolian nuko wąbrzeźno	0.0745
INEX_LD-2009039	word2vec.topn3	roman architecture etruscan	0.0495
INEX_LD-2009039	conceptnet.topn3.replace	roman column	0.0406
INEX_LD-2009039	sensedisambiguation	roman architecture computer architecture	0.0183
INEX_LD-2009039	stem.trunc4	roma arch	0.0179
INEX_LD-2009039	word2vec.topn3.replace	etruscan architecture	0.0143
INEX_LD-2009039	sensedisambiguation.replace	roman computer architecture	0.0051
INEX_LD-2009039	bertqe.topn10.bm25	like arrow anchor dart egganddart	0.0018
INEX_LD-2009039	relevancefeedback.topn10.bm25	roman architecture egganddart pennsylvania butler manassa museum mariazel histor perspect buckingham	0.0012
INEX_LD-2009039	relevancefeedback.topn10.qld	roman architecture pennsylvania object treasur trophi architectur carolina indiana	0.0009
INEX_LD-2009039	glove.topn3	roman architecture catholic catholics design	0.0007
INEX_LD-2009039	anchor.topn3.replace	romanization mongolian nuko wąbrzeźno architecture	0.0001
INEX_LD-2009039	stem.paicehusk	rom architect	0.0001
INEX_LD-2009039	bertqe.topn10.qld	similar decor vertic arrang hunt	0.0
INEX_LD-2009039	glove.topn3.replace	catholic catholics design	0.0
INEX_LD-2009039	stem.trunc5	roman archi	0.0
INEX_LD-2009039	wordnet.topn3.replace	R C papist roman type computer architecture	0.0
INEX_LD-2009053	-1	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	stem.lovins	finland car industr manufacturer saab sisu	0.4122
INEX_LD-2009053	docluster.topn10.3.bm25	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	docluster.topn10.3.qld	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	rm3.topn10.10.0.5.bm25	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	rm3.topn10.10.0.5.qld	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	sensedisambiguation	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	sensedisambiguation.replace	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	stem.krovetz	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	stem.porter	finland car industri manufactur saab sisu	0.3034
INEX_LD-2009053	stem.porter2	finland car industri manufactur saab sisu	0.3034
INEX_LD-2009053	stem.sstemmer	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	termluster.topn5.3.bm25	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	termluster.topn5.3.qld	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	thesaurus.topn3	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	thesaurus.topn3.replace	finland car industry manufacturer saab sisu	0.3034
INEX_LD-2009053	stem.paicehusk	finland car industry manufact saab sisu	0.2785
INEX_LD-2009053	anchor.topn3	finland car industry manufacturer saab sisu estonia lithuania norway mashti lc used car x turbo x drakens nalle sisu lahore iii kb	0.2412
INEX_LD-2009053	conceptluster.topn5.3.bm25	finland car industry manufacturer saab sisu sisu auto automotive industry saab automobile finland	0.1861
INEX_LD-2009053	conceptluster.topn5.3.qld	finland car industry manufacturer saab sisu saab automobile finland automotive industry sisu auto	0.1861
INEX_LD-2009053	conceptnet.topn3	finland car industry manufacturer saab sisu a country drive commercial enterprise food manufacturer saab monte carlo turbo a brand of car will finnish perseverance	0.1841
INEX_LD-2009053	stem.trunc5	finla car indus manuf saab sisu	0.1521
INEX_LD-2009053	relevancefeedback.topn10.bm25	finland car industry manufacturer saab sisu patria motor automot associ	0.1398
INEX_LD-2009053	glove.topn3	finland car industry manufacturer saab sisu sweden finnish vehicle business maker volvo http www statoil com mangxamba localweather	0.1366
INEX_LD-2009053	wiki.topn3	finland car industry manufacturer saab sisu finnish speaking countries territories finland states territories established finland list automobilmanufacturers daimler ag vehiclidentification number automotive industry list automobilmanufacturers daimler ag vehiclidentification number automotive industry car manufacturers sweden motor vehicle manufacturers sweden saab saab automobile sisu motor vehicle manufacturers finland sisu ra ds sisu auto	0.1282
INEX_LD-2009053	relevancefeedback.topn10.qld	finland car industry manufacturer saab sisu motor patria automot sweden	0.1245
INEX_LD-2009053	stem.trunc4	finl car indu manu saab sisu	0.123
INEX_LD-2009053	word2vec.topn3	finland car industry manufacturer saab sisu sweden norway scandinavia automobile vehicle industy maker supplier maruti rafi virk Finnishness perkele suomalainen	0.1172
INEX_LD-2009053	tagmee.topn3	finland car industry manufacturer saab sisu Finland Automotive industry Automotive industry Saab Automobile Sisu Auto	0.1105
