qid	order	query	bm25.map
INEX_LD-2009022	-1	szechwan dish food cuisine	0.118
INEX_LD-2009022	pred.base.5	<extra_id_0> dish food cuisine szechwan dish food cuisine szechwan dish food cuisine szechwan dish food cuisine szechwan dish food cuisine west szechwan dish food cuisine szechwan dish food cuisine of szechwan dish food cuisine in the	0.1302
INEX_LD-2009022	pred.base.8	<extra_id_0> dish food cuisine cuisine cuisine cuisine szechwan dish meals cuisine gastronomie food cuisine szechwan dish food cuisine szechwan dish food cuisine cuisine szechwan dish food cuisine szechwan dish food cuisine cuisine szechwan dish food cuisine	0.1218
INEX_LD-2009022	pred.base.10	<extra_id_0> dish food cuisine cuisines theme <extra_id_1> szechwan dish food cuisines szechwan dish food cuisines specially served from china szechwan dish food cuisines szechwan dish table with recipes of szechwan dish food cuisine szechwan dish food	0.1211
INEX_LD-2009022	pred.base.2	<extra_id_0> dish <extra_id_1> and szechwan dish food cuisine cuisine cuisine szechnya szechwan dish food cuisine der hang qiu qiu dish szechwan dish food cuisine le6.	0.1205
INEX_LD-2009022	pred.base.9	szechwani dish food cuisine cuisine cuisine szechwani dish dish laughs food cuisine szechwan dish food cuisine szechwan dish food cuisine szechwan dish food cuisine cuisine szechwan dish food cuisine szechwan dish food cuisine	0.1196
INEX_LD-2009022	pred.base.1	<extra_id_0> dish food cuisine szechwan dish food cuisine cuisine szechwan dish food cuisine szechwan dish food cuisine szechwan dish food cuisine szechwan dish food cuisine szechwan dish food cuisine szechwan dish food cuisine cuisine s	0.1181
INEX_LD-2009039	-1	roman architecture	0.0684
INEX_LD-2009039	pred.base.10	<extra_id_0> roman architecture roman architecture roman architecture rome architecture olivier architecture roman architectural rome architecture roman architecture roman architecture roman architecture modern roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture	0.1669
INEX_LD-2009039	pred.base.5	<extra_id_0> roman architecture architecture 25 years the roman age architecture roman architecture architecture roman architecture roman architecture roman architecture roman architecture roman architectural architecture roman architecture roman architecture roman architecture roman architecture roman architecture vale roman architecture roman architecture fortification roman architecture roman architecture roman architecture russ architecture roman architecture roman architecture roman architecture roman architecture roman	0.0976
INEX_LD-2009039	pred.base.2	<extra_id_0> roman architecture. roman architecture roman architecture roman architecture romanis roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roma architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture romatic architecture roman architecture	0.0743
INEX_LD-2009039	pred.base.7	<extra_id_0>. roman architecture architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman architecture roman	0.0684
INEX_LD-2009053	-1	finland car industry manufacturer saab sisu	0.3173
INEX_LD-2009061	-1	france second world war normandy	0.1636
INEX_LD-2009061	pred.base.6	<extra_id_0> 1st world war normandy, france second world war normandy france major issue of second world war normandy, france normandy france normandy france second world war normandy normandy, france world war 2 revolt normandy online france	0.2559
INEX_LD-2009061	pred.base.7	<extra_id_0> first world war normandy for france france first world war normandy for france france second world war battlefield normandy france second world war normandy france second world war normandy andy cravelian second world war normandy normandy canada second world	0.2156
INEX_LD-2009061	pred.base.9	<extra_id_0> second world war normandy in france naturerandé normalandy france normandy france second world war normandy france statement of wars normandy france second world war normandy france kontrary normandy france second world war normandy fr	0.1902
INEX_LD-2009061	pred.base.8	franco-france second world war normandy france other world war ii toronto normandy france normandy france culture hugh bourgman rechnungen normandy normandy france frenchmundico (1943-44). france vollbrach	0.166
INEX_LD-2009062	-1	social network group selection	0.0053
INEX_LD-2009062	pred.base.6	<extra_id_0> of <extra_id_1> indexing group selection. group selection group selection <extra_id_2> selection social network group selection group selection social network group selection social network type selection social network group selection social network group selection social network group selection social network group selection Social network social network community selection social network group selection group selection group selection social network group selection group selection	0.0066
INEX_LD-2009063	-1	d-day normandy invasion	0.1086
INEX_LD-2009063	pred.base.9	<extra_id_0> normandy invasion of wary normandy invasion trunk <extra_id_1> classic antike d-day normandy invasion boredom invader fresco study supper at hotel d-day normandy invasion d-day normandy invasion of normandy invasion invasion and celebration in	0.1161
INEX_LD-2009063	pred.base.4	<extra_id_0> normandy invasion on d-day normandy invasion of d-day normandy invasion. d-day normandy invasion of d-day normandy invasion.	0.1125
INEX_LD-2009074	-1	web ranking scoring algorithm	0.1757
INEX_LD-2009074	pred.base.3	<extra_id_0> algorithm to improve ranking on web engine ranking algorithm <extra_id_1> ranking algorithm to measure internet ranking algorithms from web ranking algorithm. Ranking algorithmous scoring algorithm calculated based on web ranking on algorithmic web ranking algorithm and ranking algorithm.	0.2911
INEX_LD-2009074	pred.base.6	<extra_id_0> algorithm for web ranking algorithm <extra_id_1> scoring algorithm to rank website ranking algorithm. Web ranking algorithm software based on algorithmic scoring algorithm of so-called web ranking algorithm.	0.2152
INEX_LD-2009074	pred.base.2	<extra_id_0> algorithm to rate web ranking algorithm using web ranking algorithm and ranking algorithm score.	0.2035
INEX_LD-2009096	-1	eiffel	0.2587
INEX_LD-2009111	-1	europe solar power facility	0.0582
INEX_LD-2009111	pred.base.10	<extra_id_0> solar power facility solar building inside <extra_id_1> facility europe solar power facility <extra_id_2> regionally <extra_id_3> built solar power facility in europe solar power facility <extra_id_4> facility european distribution system <extra_id_5> facility <extra_id_6>. Green excel <extra_id_7> europe solar power facility euro <extra_id_8> europe green <extra_id_9> europe solar power facility <extra_id_10> in <extra_id_11>. europe solar energy	0.0832
INEX_LD-2009111	pred.base.4	<extra_id_0> solar power facility in central <extra_id_1> system are the worlds second largest hydro power facility. europe solar power facility is. european solar energy facility how solar power facility to include solar power facility europe solar energy facility for europe solar power facility total cost of electricity solar panel plant europe solar power facility and creates	0.0809
INEX_LD-2009111	pred.base.9	<extra_id_0> solar power facility in <extra_id_1> solar energy facility <extra_id_2> europe solar power facility in europe solar power facility <extra_id_3> earth-connected system <extra_id_4> facility in Europe solar power facility in europe solar power facility in europe solar panel plant in canada solar power facility in europe solar power facility in further europe solar bank facility in	0.0748
INEX_LD-2009111	pred.base.3	<extra_id_0> solar power facility/power farm <extra_id_1> building <extra_id_2> europe solar power facilities <extra_id_3> power <extra_id_4> facility is compare to rest of europe solar power facility <extra_id_5> facility of solar power plant in <extra_id_6> europe’s <extra_id_7>/power europe wind power Technology facility (Sep europe). europe solar power facility solar power	0.0742
INEX_LD-2009111	pred.base.5	<extra_id_0> solar power facility including the europe solar energy plant and solar power facility <extra_id_1> plant and Solar power facility in europe. all solar power facility in europe solar power facility for the major solar energy facility in europe total renewables power facility in europe solar power facility in north eastern europe solar power facility in	0.0725
INEX_LD-2009111	pred.base.7	<extra_id_0> solar power facility for <extra_id_1> plant on europe solar power facility <extra_id_2> plant europe solar power facility. city of europe solar power facility. outside of europe solar power facility. solar power facility in europe sustainability solar power facility europe solar energy facility europe-new-estate leaseholder centre for euro	0.0717
INEX_LD-2009111	pred.base.8	<extra_id_0> is located in plantation europe. <extra_id_1>solar power facility. <extra_id_2> Trans <extra_id_3> locations solar power facilities. <extra_id_4> sale solar power facility <extra_id_5> plant europe solar power facility. <extra_id_6>. europe Solar power facility. <extra_id_7> plant EPSF energy. <extra_id_8> europe power facilities. Europe solar power facility. <extra_id_17> power unit	0.0644
INEX_LD-2009115	-1	virtual museums	0.5854
INEX_LD-2009115	pred.base.4	<extra_id_0> virtual museums. <extra_id_1> virtual museums.	0.5854
INEX_LD-2010004	-1	indian food	0.1679
INEX_LD-2010014	-1	composer museum	0.0525
INEX_LD-2010019	-1	gallo roman architecture in paris	0.0
INEX_LD-2010019	pred.base.6	<extra_id_0> in paris by gallo roman architecture in paris. gallo roman architecture in paris by gallo roman architecture in paris. paris contemporary interior design by colo roman architecture paris paris, painting france by withassoebos calles du week-end	0.0083
INEX_LD-2010019	pred.base.2	<extra_id_0> roman architecture in paris impressive architectural handicrafts of “galo roman architecture”. gallery roman architecture in paris.	0.0063
INEX_LD-2010019	pred.base.7	<extra_id_0> roman architecture paris. <extra_id_1> ist largest roman architectural landscape in paris. combinaisons roman architecture paris paris villas roman architecture paris chapelle venezian architecture paris architectonia damasca paris paris musée de larchitecture paris paris gallo roman architecture par	0.0056
INEX_LD-2010019	pred.base.5	<extra_id_0> roman architecture in paris. architecture turkish gallo roman architecture paris, paris. architecture gallery gallo roman architecture in paris.	0.005
INEX_LD-2010019	pred.base.3	<extra_id_0> roman architecture in paris in gallo roman architecture in paris paris in toria roman architecture in paris paris . doors with roman facade roman architecture in paris furniture galleries paris . histoire architecturale des parisienmille parisian <extra_id_18>. paris bayou	0.0043
INEX_LD-2010019	pred.base.8	<extra_id_0> art in paris restaurants gallo roman architecture in paris gallery roman architecture in paris by jose bianco roman architecture in paris gallo roman architecture in paris gallo roman architecture in paris, paris. paris murales architect griffart gallery architectural architectural in paris gall	0.0042
INEX_LD-2010020	-1	electricity source in france	0.0447
INEX_LD-2010020	pred.base.8	<extra_id_0> france. <extra_id_1>. <extra_id_2> source of electrical powered system transmission in france. lighting source in france. source of cheap electricity source in france.	0.0728
INEX_LD-2010020	pred.base.9	<extra_id_0> source in france. <extra_id_1>. france. Canada. Source of electricity in france. source of electricity source in france.	0.0684
INEX_LD-2010020	pred.base.3	<extra_id_0> source in france. power for french country in france.	0.0465
