qid	order	query	bm25.recip_rank
100653	-1	how do I go about getting copies of letters of commendation prsented to me from city of san diego?	1.0
100653	bt_nllb_arabic	How do I get copies of the letters of encouragement I sent her from the city of San Diego	1.0
100653	bt_nllb_chinese_yue	How do I get letters from San Diego	1.0
100653	bt_nllb_french	How do I get copies of congratulatory letters sent by the city of San Diego	1.0
100653	bt_nllb_german	How do I get copies of the San Diego letter of credit	1.0
100653	bt_nllb_korean	How do we get compliments from the city of San Diego	1.0
100653	bt_nllb_persian	How do I get the mail from San Diego City that s been sent to me	1.0
100653	bt_nllb_malay	How do I get a copy of the letter of credit sent from the city of San Diego	0.5
100653	bt_nllb_russian	How can I get copies of the complimentary letters sent to me from the city of San Diego	0.5
100653	bt_nllb_swahili	How can I get copies of congratulatory letters from San Diego	0.5
100653	bt_nllb_tamil	How can I get copies of congratulatory letters sent to me from San Diego	0.5
1015624	-1	What's the Definition of a bloody mary?	1.0
1015624	bt_nllb_arabic	What is the definition of Bloody Mary	1.0
1015624	bt_nllb_korean	What is the definition of a bloody Mary	1.0
1015624	bt_nllb_malay	What s the definition of bloody Mary	1.0
1015624	bt_nllb_persian	What is the definition of bloody Mary	1.0
1015624	bt_nllb_russian	What s the definition of Bloody Mary	1.0
1015624	bt_nllb_swahili	What is the definition of bloody Mary	1.0
1015624	bt_nllb_tamil	What is the definition of a bloody Mary	1.0
1015624	bt_nllb_german	What s the definition of a fucking Mary	0.0278
1015624	bt_nllb_french	What s the definition of a holy Mary	0.0233
1015624	bt_nllb_chinese_yue	What is the definition of a virgin	0.0
1017690	-1	what is the history of indian music?	1.0
1017690	bt_nllb_arabic	What is the history of Indian music	1.0
1017690	bt_nllb_chinese_yue	What is the history of Indian music	1.0
1017690	bt_nllb_french	What is the history of Indian music	1.0
1017690	bt_nllb_german	What is the history of Indian music	1.0
1017690	bt_nllb_korean	What is the history of Indian music	1.0
1017690	bt_nllb_malay	What is the history of Indian music	1.0
1017690	bt_nllb_persian	What is the history of Indian music	1.0
1017690	bt_nllb_russian	What is the history of Indian music	1.0
1017690	bt_nllb_swahili	What is the history of Indian music	1.0
1017690	bt_nllb_tamil	What is the history of Indian music	1.0
1035857	-1	Why are liberals so quick to defend Saddam?	1.0
1035857	bt_nllb_arabic	Why are liberals so quick to defend Saddam	1.0
1035857	bt_nllb_chinese_yue	Why did liberals defend Saddam so quickly	1.0
1035857	bt_nllb_french	Why are the Liberals defending Saddam so fast	1.0
1035857	bt_nllb_german	Why are the liberals so quick to defend Saddam	1.0
1035857	bt_nllb_korean	Why are liberals so quick to defend Saddam	1.0
1035857	bt_nllb_malay	Why are liberals so quick to defend Saddam	1.0
1035857	bt_nllb_russian	Why are the liberals protecting Saddam so quickly	1.0
1035857	bt_nllb_swahili	Why are liberals so quick to defend Saddam	1.0
1035857	bt_nllb_tamil	Why are liberals so quick to defend Saddam	1.0
1035857	bt_nllb_persian	Why are the liberals defending my voice so quickly	0.5
103830	-1	Why do man Arabs hate the west ?	1.0
103830	bt_nllb_arabic	Why are Arabs turning to the West	1.0
103830	bt_nllb_chinese_yue	Why do Arabs hate the West	1.0
103830	bt_nllb_french	Why do the Arabs hate the West	1.0
103830	bt_nllb_german	Why do the Arabs hate the West	1.0
103830	bt_nllb_korean	Why do Arabs hate the West	1.0
103830	bt_nllb_malay	Why do Arabs hate the West	1.0
103830	bt_nllb_persian	Why do Arabs hate the West	1.0
103830	bt_nllb_russian	Why do the Arabs hate the West	1.0
103830	bt_nllb_swahili	Why do the Arabs hate the West	1.0
103830	bt_nllb_tamil	Why do the Arabs hate the West	1.0
1063812	-1	How do I grow taller?	1.0
1063812	bt_nllb_chinese_yue	How do I grow taller	1.0
1063812	bt_nllb_korean	How can you grow taller	1.0
1063812	bt_nllb_persian	How can I get taller	1.0
1063812	bt_nllb_malay	How can I be taller	0.5
1063812	bt_nllb_swahili	How can I be taller	0.5
1063812	bt_nllb_arabic	How do I get to the height	0.1111
1063812	bt_nllb_french	How can I get bigger	0.0
1063812	bt_nllb_german	How do I get bigger	0.0
1063812	bt_nllb_russian	How can I grow up	0.0
1063812	bt_nllb_tamil	How can I get high	0.0
1077370	-1	Why do only Humans have Finger prints?	1.0
1077370	bt_nllb_arabic	Why do only humans have fingerprints	1.0
1077370	bt_nllb_chinese_yue	Why are only humans fingerprinted	1.0
1077370	bt_nllb_french	Why are only humans fingerprinted	1.0
1077370	bt_nllb_malay	Why are only humans fingerprinted	1.0
1077370	bt_nllb_swahili	Why are only humans fingerprinted	1.0
1077370	bt_nllb_tamil	Why do only humans have fingerprints	1.0
1077370	bt_nllb_korean	Why is it that only humans have fingerprints	0.5
1077370	bt_nllb_russian	Why are only people having fingerprints	0.2
1077370	bt_nllb_german	Why are only people fingerprinted	0.1
1077370	bt_nllb_persian	Why do only humans have fingers	0.0169
1082595	-1	what is meant by mobile technology?	0.5
1082595	bt_nllb_arabic	What does mobile technology mean	1.0
1082595	bt_nllb_chinese_yue	What does mobile technology mean	1.0
1082595	bt_nllb_french	What does mobile technology mean	1.0
1082595	bt_nllb_german	What does mobile technology mean	1.0
1082595	bt_nllb_korean	What is mobile technology	1.0
1082595	bt_nllb_malay	What does mobile technology mean	1.0
1082595	bt_nllb_persian	What does mobile technology mean	1.0
1082595	bt_nllb_russian	What does mobile technology mean	1.0
1082595	bt_nllb_swahili	what is mobile technology	1.0
1082595	bt_nllb_tamil	What is mobile technology	1.0
1119420	-1	Well the black light is UV light.So if it is "black" how can it be "light" ?	1.0
1119420	bt_nllb_arabic	Well black light is UV light so if black is how can it be light	1.0
1119420	bt_nllb_chinese_yue	Black light is ultraviolet light so if it s black why is it light	1.0
1119420	bt_nllb_french	Black light is UV If it s black how can it be light	1.0
1119420	bt_nllb_german	The black light is UV light so if it s black how can it be light	1.0
1119420	bt_nllb_persian	So black light is UV light so if it s black how can it be light	1.0
1119420	bt_nllb_russian	Well black light is ultraviolet light so if it s black how can it be light	1.0
1119420	bt_nllb_swahili	Well black light is UV light So if it s black how can it be light	1.0
1119420	bt_nllb_korean	So black light is ultraviolet so if it s black how can it be light	0.5
1119420	bt_nllb_malay	So if it s black how can it be light	0.25
1119420	bt_nllb_tamil	So if it s black how can it be light	0.25
1152934	-1	Why don't fat people have to pay more for air travel?	1.0
1152934	bt_nllb_chinese_yue	Why don t obese people spend more on planes	1.0
1152934	bt_nllb_german	Why don t fat people pay for air travel anymore	1.0
1152934	bt_nllb_korean	Why don t obese people pay more for airplanes	1.0
1152934	bt_nllb_malay	Why don t fat people pay more for air travel	1.0
1152934	bt_nllb_persian	Why don t fat people have to pay so much for air travel	1.0
1152934	bt_nllb_russian	Why don t fat people pay more for air travel	1.0
1152934	bt_nllb_swahili	Why should older people not pay more for air travel	1.0
1152934	bt_nllb_tamil	Why do fat people not have to pay more for air travel	1.0
1152934	bt_nllb_french	Why don t the big guys pay more for the thefts	0.5
1152934	bt_nllb_arabic	Why shouldn t fat people be allowed to pay more to fly	0.125
1167882	-1	What are the different types of sins and how are they caused?	1.0
1167882	bt_nllb_korean	What kind of sin is it and how does it occur	1.0
1167882	bt_nllb_malay	What are the different types of sin and how are they caused	1.0
1167882	bt_nllb_arabic	What are the different types of sins and how do they cause them	0.5
1167882	bt_nllb_german	What are the different kinds of sins and how are they caused	0.25
1167882	bt_nllb_french	What are the different types of sins and how do they result	0.2
1167882	bt_nllb_persian	What are the different types of sins and how do they result	0.2
1167882	bt_nllb_chinese_yue	What kind of sin what causes it	0.0833
1167882	bt_nllb_tamil	What is sin and how does it occur	0.0417
1167882	bt_nllb_russian	What are the different sins and how do they occur	0.025
1167882	bt_nllb_swahili	What are the kinds of sins and how do they result	0.0118
1199639	-1	How to "LOSE"all body fat ?	1.0
1199639	bt_nllb_chinese_yue	How do you lose body fat	1.0
1199639	bt_nllb_french	How do you lose all the body fat	1.0
1199639	bt_nllb_german	How can you lose all the body fat	1.0
1199639	bt_nllb_korean	How do you lose all the fat in your body	1.0
1199639	bt_nllb_persian	How do I lose all my body fat	1.0
1199639	bt_nllb_russian	How do you lose all the body fat	1.0
1199639	bt_nllb_swahili	How can you lose all body fat	1.0
1199639	bt_nllb_malay	How do you MEDIATE all the body fat	0.5
1199639	bt_nllb_tamil	How can you lose body fat	0.5
1199639	bt_nllb_arabic	How do you check all the fat in your body	0.25
1254390	-1	how do i deap fry chicken?	0.5
1254390	bt_nllb_french	How do you fry chicken	1.0
1254390	bt_nllb_korean	How do you fry chicken	1.0
1254390	bt_nllb_malay	How can I fry chicken	1.0
1254390	bt_nllb_swahili	How do I deap fried chicken	1.0
1254390	bt_nllb_arabic	How do I feed fried chicken	0.5
1254390	bt_nllb_persian	How do I fry chicken	0.5
1254390	bt_nllb_tamil	How do I get the yellow fried chicken	0.5
1254390	bt_nllb_russian	How do I bake chicken	0.25
1254390	bt_nllb_german	How do I make the chicken	0.0333
1254390	bt_nllb_chinese_yue	How do I eat chicken	0.0
1262692	-1	How can I get rid of pimples on my back?	1.0
1262692	bt_nllb_german	How can I get rid of pimples on my back	1.0
1262692	bt_nllb_arabic	How can I get rid of bugs on my back	0.0
1262692	bt_nllb_chinese_yue	How can I get rid of my back	0.0
1262692	bt_nllb_french	How do I get rid of buttons on my back	0.0
1262692	bt_nllb_korean	How do you get rid of this thing on your back	0.0
1262692	bt_nllb_malay	How can I get rid of the acne in my back	0.0
1262692	bt_nllb_persian	How do I get rid of my back pain	0.0
1262692	bt_nllb_russian	How do you get rid of the spleen	0.0
1262692	bt_nllb_swahili	How can I remove the sores on my back	0.0
1262692	bt_nllb_tamil	How can I get rid of the worms in my back	0.0
1282199	-1	how can I hide the cuts on my wrists?	1.0
1282199	bt_nllb_german	How can I hide the cuts on my wrists	1.0
1282199	bt_nllb_russian	How can I hide the cuts on my wrists	1.0
1282199	bt_nllb_tamil	How can I hide the cuts on my wrists	1.0
1282199	bt_nllb_arabic	How do I hide my wrists	0.5
1282199	bt_nllb_french	How do I hide the cuts on my wrists	0.5
1282199	bt_nllb_malay	How can I hide the wound in my wrist	0.5
1282199	bt_nllb_chinese_yue	How can I hide the scar on my wrist	0.3333
1282199	bt_nllb_persian	How can I hide my hand cuts	0.2
1282199	bt_nllb_korean	How can we hide the torn wounds in the wrist	0.0769
1282199	bt_nllb_swahili	How can I hide my hand wounds	0.0
1287437	-1	how can i lose 30 pounds by june3?	0.5
1287437	bt_nllb_arabic	How can I lose pounds on June	0.5
1287437	bt_nllb_german	How can I lose pounds by June	0.5
1287437	bt_nllb_malay	How can I lose pounds on June	0.5
1287437	bt_nllb_persian	How can I lose pounds by June	0.5
1287437	bt_nllb_russian	How can I lose pounds by June	0.5
1287437	bt_nllb_swahili	How can I lose pounds by June	0.5
1287437	bt_nllb_tamil	How can I lose pounds by June	0.5
1287437	bt_nllb_chinese_yue	How can I lose pounds by June rd	0.3333
1287437	bt_nllb_french	How can I lose pounds before June rd	0.3333
1287437	bt_nllb_korean	How can we cut pounds by June	0.1111
1290612	-1	why do anxiety and depression seem to coexist?	1.0
