qid	order	query	bm25.map
1	-1	obama family tree	0.2416
1	bt_nllb_arabic	The Obama family tree	0.2416
1	bt_nllb_chinese_yue	The Obama family tree	0.2416
1	bt_nllb_french	Obama family tree	0.2416
1	bt_nllb_german	Obama family tree	0.2416
1	bt_nllb_korean	The Obama family tree	0.2416
1	bt_nllb_malay	Obama family tree	0.2416
1	bt_nllb_persian	The Obama family tree	0.2416
1	bt_nllb_swahili	Obama family tree	0.2416
1	bt_nllb_tamil	The Obama Family Tree	0.2416
10	-1	cheap internet	0.0185
10	bt_nllb_arabic	The internet is cheap	0.0185
10	bt_nllb_chinese_yue	Cheap Internet	0.0185
10	bt_nllb_french	The Internet is Cheap	0.0185
10	bt_nllb_german	cheap internet	0.0185
10	bt_nllb_korean	Cheap Internet	0.0185
10	bt_nllb_malay	cheap internet	0.0185
10	bt_nllb_persian	The Internet is cheap	0.0185
10	bt_nllb_russian	cheap internet	0.0185
10	bt_nllb_swahili	cheap internet	0.0185
10	bt_nllb_tamil	Cheap Internet	0.0185
11	-1	gmat prep classes	0.1982
11	bt_nllb_korean	Gmat prep class	0.1982
12	-1	djs	0.0285
12	bt_nllb_french	DJs	0.0285
12	bt_nllb_german	DJs	0.0285
13	-1	map	0.0049
13	bt_nllb_arabic	A map	0.0049
13	bt_nllb_chinese_yue	Map	0.0049
13	bt_nllb_french	map	0.0049
13	bt_nllb_german	Map	0.0049
13	bt_nllb_malay	map	0.0049
13	bt_nllb_swahili	map	0.0049
13	bt_nllb_tamil	map	0.0049
14	-1	dinosaurs	0.0008
14	bt_nllb_arabic	The dinosaurs	0.0008
14	bt_nllb_chinese_yue	The dinosaurs	0.0008
14	bt_nllb_french	the dinosaurs	0.0008
14	bt_nllb_korean	The dinosaurs	0.0008
14	bt_nllb_malay	The dinosaurs	0.0008
14	bt_nllb_persian	The dinosaurs	0.0008
14	bt_nllb_russian	The dinosaurs	0.0008
14	bt_nllb_swahili	dinosaurs	0.0008
14	bt_nllb_tamil	The Dinosaurs	0.0008
15	-1	espn sports	0.1795
16	-1	arizona game and fish	0.1092
16	bt_nllb_malay	Arizona games and fish	0.1092
16	bt_nllb_persian	Arizona game and fish	0.1092
16	bt_nllb_swahili	Arizona game and fish	0.1092
17	-1	poker tournaments	0.0658
17	bt_nllb_arabic	The poker tournaments	0.0658
17	bt_nllb_french	poker tournaments	0.0658
17	bt_nllb_german	Poker tournaments	0.0658
17	bt_nllb_korean	The poker tournament	0.0658
17	bt_nllb_malay	poker tournaments	0.0658
17	bt_nllb_persian	Poker tournaments	0.0658
17	bt_nllb_russian	poker tournaments	0.0658
17	bt_nllb_swahili	poker tournaments	0.0658
17	bt_nllb_tamil	Poker tournaments	0.0658
18	-1	wedding budget calculator	0.0624
18	bt_nllb_chinese_yue	A wedding budget is a calculator	0.0624
18	bt_nllb_german	Wedding budget calculator	0.0624
18	bt_nllb_persian	The wedding budget calculator	0.0624
18	bt_nllb_russian	The wedding budget calculator	0.0624
19	-1	the current	0.0
2	-1	french lick resort and casino	0.2524
2	bt_nllb_french	French Lick Resort and Casino	0.2524
2	bt_nllb_german	French Lick Resort and Casino	0.2524
2	bt_nllb_malay	French Lick Resort and Casino	0.2524
2	bt_nllb_swahili	French lick resort and casino	0.2524
20	-1	defender	0.0
21	-1	volvo	0.1797
21	bt_nllb_malay	volvo	0.1797
21	bt_nllb_persian	The Volvo	0.1797
21	bt_nllb_russian	Volvo is	0.1797
21	bt_nllb_swahili	volvo	0.1797
21	bt_nllb_tamil	The Volvo	0.1797
22	-1	rick warren	0.2286
22	bt_nllb_arabic	Rick Warren	0.2286
22	bt_nllb_french	Rick Warren	0.2286
22	bt_nllb_german	Rick Warren	0.2286
22	bt_nllb_persian	Rick Warren	0.2286
22	bt_nllb_russian	Rick Warren	0.2286
22	bt_nllb_swahili	Rick Warren	0.2286
22	bt_nllb_tamil	Rick Warren	0.2286
23	-1	yahoo	0.0011
23	bt_nllb_german	Yahoo	0.0011
23	bt_nllb_korean	Yahoo	0.0011
23	bt_nllb_malay	Yahoo	0.0011
23	bt_nllb_persian	Yahoo	0.0011
23	bt_nllb_swahili	the yahoo	0.0011
23	bt_nllb_tamil	the yahoo	0.0011
24	-1	diversity	0.0358
24	bt_nllb_arabic	The diversity	0.0358
24	bt_nllb_french	diversity	0.0358
24	bt_nllb_german	The diversity	0.0358
24	bt_nllb_korean	Diversity	0.0358
24	bt_nllb_malay	The diversity	0.0358
24	bt_nllb_persian	Diversity	0.0358
24	bt_nllb_russian	The diversity	0.0358
24	bt_nllb_tamil	diversity	0.0358
25	-1	euclid	0.0412
25	bt_nllb_korean	Euclid	0.0412
25	bt_nllb_malay	Euclid	0.0412
25	bt_nllb_russian	Euclid	0.0412
25	bt_nllb_swahili	Euclid	0.0412
26	-1	lower heart rate	0.0205
26	bt_nllb_arabic	Lower heart rate	0.0205
26	bt_nllb_french	lower heart rate	0.0205
26	bt_nllb_german	lower heart rate	0.0205
26	bt_nllb_korean	And the heart rate is lower	0.0205
26	bt_nllb_malay	lower heart rate	0.0205
26	bt_nllb_persian	Lower heart rate	0.0205
27	-1	starbucks	0.0363
27	bt_nllb_chinese_yue	This is Starbucks	0.0363
27	bt_nllb_russian	The Starbucks	0.0363
27	bt_nllb_swahili	Starbucks	0.0363
27	bt_nllb_tamil	The Starbucks	0.0363
