qid	order	query	bm25.recip_rank
701	-1	U.S. oil industry history	0.125
701	bt_bing_arabic	History of the American oil industry	1.0
701	bt_nllb_arabic	The history of the American oil industry	1.0
701	bt_nllb_french	The history of the American oil industry	1.0
701	bt_nllb_german	The history of the US oil industry	1.0
701	relevancefeedback.topn10.qld	u s oil industry history industri counti ga	1.0
701	docluster.topn10.3.qld	u s oil industry history industri counti	0.5
701	termluster.topn5.3.qld	u s oil industry history industri field oil field state social region	0.5
701	wiki.topn3	u s oil industry history glassforming liquids melts oil natural gas petroleum	0.5
701	wordnet.topn3	u s oil industry history USA United States United States government rock oil petroleum oil color manufacture diligence account chronicle	0.25
702	-1	Pearl farming	1.0
704	-1	Green party political views	1.0
705	-1	Iraq foreign debt reduction	1.0
706	-1	Controlling type II diabetes	0.1667
706	bt_bing_swahili	Managing Type II Diabetes	1.0
706	bt_nllb_malay	Managing type diabetes	1.0
706	sensedisambiguation.replace	see type two diabetes	1.0
706	bt_bing_korean	Type Diabetes Control	0.5
706	bt_nllb_arabic	Control of type diabetes	0.5
706	bt_nllb_chinese_yue	Control of type diabetes	0.5
706	bt_nllb_korean	Control of type diabetes	0.5
706	bt_nllb_persian	Control of type diabetes	0.5
706	sensedisambiguation	Controlling see type II two diabetes	0.5
706	relevancefeedback.topn10.qld	controlling type ii diabetes diabet word	0.25
706	conceptluster.topn5.3.qld	controlling type ii diabetes diabetes mellitus	0.2
706	docluster.topn10.3.qld	controlling type ii diabetes diabet	0.2
706	rm3.topn10.10.0.5.bm25	controlling type ii diabetes diabet	0.2
706	tagmee.topn3	controlling type ii diabetes Diabetes mellitus	0.2
706	termluster.topn5.3.qld	controlling type ii diabetes type trial studi control diabet diseas type trial studi	0.2
707	-1	Aspirin cancer prevention	1.0
708	-1	Decorative slate sources	1.0
709	-1	Horse racing jockey weight	1.0
710	-1	Prostate cancer treatments	1.0
711	-1	Train station security measures	0.25
711	bt_bing_tamil	Railway Station Security Measures	1.0
711	bt_nllb_chinese_yue	Security measures at the railway station	1.0
711	bt_nllb_malay	Railway station security measures	1.0
711	bt_nllb_tamil	Railway station security measures	1.0
711	relevancefeedback.topn10.qld	train station security measures measur naval amtrak secur transport	1.0
711	rm3.topn10.10.0.5.bm25	train station security measures transport bart y emerg polic secur transit	1.0
711	sensedisambiguation	Train station security measures standard	1.0
711	bt_nllb_french	Safety measures at railway stations	0.5
711	bt_nllb_german	Safety measures for railway stations	0.5
711	bt_nllb_russian	Safety measures at railway stations	0.5
711	rm3.topn10.10.0.5.qld	train station security measures measur transit transport naval amtrak y	0.5
711	tagmee.topn3	train station security measures Train station Airport security	0.5
711	docluster.topn10.3.qld	train station security measures secur	0.3333
711	word2vec.topn3	train station security measures railway secuirty safety initiatives	0.3333
712	-1	Pyramid scheme	1.0
713	-1	Chesapeake Bay Maryland clean	1.0
714	-1	License restrictions older drivers	1.0
715	-1	Schizophrenia drugs	0.5
715	docluster.topn10.3.qld	schizophrenia drugs patient	1.0
716	-1	Spammer arrest sue	0.3333
716	bt_bing_arabic	Lawsuit against the arrest of spammers	1.0
716	bt_bing_chinese_simplified	Spammers are arrested and prosecuted	1.0
716	bt_bing_french	Arrest of a spammer	1.0
716	bt_bing_german	Spammer Arrest Lawsuit	1.0
716	bt_bing_russian	Spammer Arrest Lawsuit	1.0
716	bt_bing_tamil	Spammer Arrest Case	1.0
716	bt_nllb_chinese_yue	Arrest and prosecution of spam	1.0
716	bt_nllb_german	Spammer arrest lawsuit	1.0
716	bt_nllb_korean	Spammers arresting lawsuit	1.0
716	bt_nllb_swahili	Spammer arrested trial	1.0
716	bt_nllb_tamil	The case of the arrest of the spammers	1.0
716	conceptluster.topn5.3.qld	spammer arrest sue arrest lawsuit spamming	1.0
716	stem.lovins	spammer arrest su	1.0
716	tagmee.topn3	spammer arrest sue Spamming Arrest Lawsuit	1.0
716	bt_bing_malay	Spammer detained suit	0.5
716	bt_bing_persian	Spammer Arrest Complaint	0.5
716	sensedisambiguation.replace	spammer halt sue	0.5
717	-1	Gifted talented student programs	1.0
718	-1	Controlling acid rain	1.0
719	-1	Cruise ship damage sea life	0.1429
719	anchor.topn3	cruise ship damage sea life kommuna cunnari communa normalhöhennul trsa vega apicomplexan kdblife nánjīng small	1.0
719	bt_nllb_swahili	Ships of the sea destroying marine life	1.0
719	glove.topn3	cruise ship damage sea life ship vessel caused ocean waters lives even	1.0
719	sensedisambiguation	Cruise ship damage wrong sea life liveliness	1.0
719	wiki.topn3	cruise ship damage sea life cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology	1.0
719	wordnet.topn3	cruise ship damage sea life sail transport embark harm impairment wrong ocean life story life history	1.0
719	bt_bing_tamil	The cruise ship damaged the sea creatures	0.5
719	wiki.topn3.replace	cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology	0.5
719	word2vec.topn3	cruise ship damage sea life small ship vessel warship damange harm ocean lives life life	0.5
719	bt_bing_chinese_simplified	Cruise ships destroy marine life	0.3333
719	bt_bing_swahili	Cruise ship destroys marine life	0.3333
719	tagmee.topn3	cruise ship damage sea life Cruise ship Marine biology	0.3333
719	bt_bing_arabic	Cruise ship damaging marine life	0.25
719	bt_bing_french	Cruise ship damages marine life	0.25
719	bt_bing_german	Cruise ship damages marine life	0.25
719	bt_bing_korean	Cruise ship damage marine life	0.25
719	bt_bing_malay	Cruise ships damage marine life	0.25
719	bt_bing_persian	Cruise ship damages marine life	0.25
719	bt_bing_russian	Cruise Ship Damages Marine Life	0.25
719	bt_nllb_chinese_yue	Cruising ships are damaging marine life	0.25
719	bt_nllb_french	Cruise ships are damaging marine life	0.25
719	bt_nllb_korean	The damage to marine life on cruise ships	0.25
719	bt_nllb_malay	Damage to the marine life cruise ship	0.25
719	bt_nllb_persian	Cruise ships are damaging marine life	0.25
719	bt_nllb_russian	Damage to marine life on cruise ships	0.25
719	conceptnet.topn3	cruise ship damage sea life ocean trip captain boat ocean water death	0.2
719	sensedisambiguation.replace	cruise ship wrong sea liveliness	0.2
719	bt_nllb_german	Damage to marine structures of cruise ships	0.1667
720	-1	Federal welfare reform	0.2
720	bertqe.topn10.bm25	welfar reform how we know	1.0
720	relevancefeedback.topn10.qld	federal welfare reform welfar immigr state we	1.0
720	rm3.topn10.10.0.5.qld	federal welfare reform state welfar immigr	1.0
720	termluster.topn5.3.qld	federal welfare reform work welfar support work support state assist famili feder	1.0
720	wiki.topn3	federal welfare reform constitutionalism representativdemocracy separation powers federalism manhattan institutfor policy research get thvote freto choose welfare reform	1.0
720	wordnet.topn3	federal welfare reform Federal soldier wellbeing eudaimonia straighten out regenerate	1.0
720	bt_bing_chinese_simplified	Federal benefits reform	0.5
720	bt_bing_french	Federal Social Assistance Reform	0.5
720	conceptnet.topn3	federal welfare reform national wellbeing	0.5
720	sensedisambiguation	Federal welfare wellbeing reform	0.5
720	sensedisambiguation.replace	federal wellbeing reform	0.5
720	conceptnet.topn3.replace	national wellbeing reform	0.3333
720	docluster.topn10.3.qld	federal welfare reform welfar state	0.25
720	rm3.topn10.10.0.5.bm25	federal welfare reform state welfar	0.25
720	word2vec.topn3	federal welfare reform government state well being wellfare	0.25
721	-1	Census data applications	0.1111
721	bt_nllb_russian	Applications for the population census data	1.0
721	docluster.topn10.3.qld	census data applications d	1.0
721	termluster.topn5.3.qld	census data applications area counti number ani total	1.0
721	bt_bing_swahili	Use of census data	0.3333
721	bt_nllb_korean	Apply for census data	0.3333
721	stem.trunc5	censu data appli	0.3333
721	bt_bing_chinese_simplified	Census Data App	0.25
721	sensedisambiguation	Census data applications application	0.125
