qid	order	query	qld.ndcg
701	-1	U.S. oil industry history	0.0615
701	termluster.topn5.3.qld	u s oil industry history industri field oil field state social region	0.1826
701	docluster.topn10.3.qld	u s oil industry history industri counti	0.14
701	conceptluster.topn5.3.qld	u s oil industry history petroleum	0.1273
701	tagmee.topn3	u s oil industry history Petroleum	0.1273
701	bt_bing_arabic	History of the American oil industry	0.1147
701	bt_nllb_arabic	The history of the American oil industry	0.1147
701	bt_nllb_french	The history of the American oil industry	0.1147
701	relevancefeedback.topn10.qld	u s oil industry history industri counti ga	0.1076
701	bt_nllb_german	The history of the US oil industry	0.0978
701	bt_bing_chinese_simplified	History of the U S oil industry	0.0615
701	bt_bing_french	History of the U S Oil Industry	0.0615
701	bt_bing_german	History of the U S Oil Industry	0.0615
701	bt_bing_korean	History of the U S Oil Industry	0.0615
701	bt_bing_malay	History of the U S oil industry	0.0615
701	bt_bing_persian	History of the U S Oil Industry	0.0615
701	bt_bing_russian	History of the U S Oil Industry	0.0615
701	bt_bing_swahili	History of the U S oil industry	0.0615
701	bt_bing_tamil	History of the U S oil industry	0.0615
701	bt_nllb_chinese_yue	The history of the U S oil industry	0.0615
701	bt_nllb_korean	The history of the U S oil industry	0.0615
701	bt_nllb_malay	History of the U S oil industry	0.0615
701	bt_nllb_persian	The history of the U S oil industry	0.0615
701	bt_nllb_russian	The history of the U S oil industry	0.0615
701	bt_nllb_swahili	The history of the U S oil industry	0.0615
701	bt_nllb_tamil	The history of the U S oil industry	0.0615
701	stem.krovetz	u s oil industry history	0.0615
701	stem.porter	u s oil industri histori	0.0615
701	stem.porter2	u s oil industri histori	0.0615
701	stem.sstemmer	u s oil industry history	0.0615
701	thesaurus.topn3	u s oil industry history	0.0615
701	thesaurus.topn3.replace	u s oil industry history	0.0615
702	-1	Pearl farming	0.1479
702	bt_bing_tamil	Pearl culture	0.3087
702	termluster.topn5.3.qld	pearl farming product fish	0.2205
702	wiki.topn3	pearl farming pearls jewellery components gemstone pearl	0.1697
702	tagmee.topn3	pearl farming Pearl	0.1522
702	bt_bing_chinese_simplified	Pearl farming	0.1479
702	bt_bing_french	Pearl farming	0.1479
702	bt_bing_german	Pearl farming	0.1479
702	bt_bing_korean	Pearl Farming	0.1479
702	bt_bing_malay	Pearl farming	0.1479
702	bt_bing_russian	Pearl farming	0.1479
702	bt_bing_swahili	Pearl farming	0.1479
702	bt_nllb_chinese_yue	Pearl farming	0.1479
702	bt_nllb_german	Pearl farming	0.1479
702	bt_nllb_korean	Pearl farming	0.1479
702	bt_nllb_malay	Pearl farming	0.1479
702	bt_nllb_russian	Pearl farming	0.1479
702	bt_nllb_swahili	The pearl farm	0.1479
702	bt_nllb_tamil	pearl farming	0.1479
702	conceptluster.topn5.3.qld	pearl farming	0.1479
702	sensedisambiguation	Pearl farming	0.1479
702	sensedisambiguation.replace	pearl farming	0.1479
702	stem.krovetz	pearl farming	0.1479
702	stem.lovins	pearl farm	0.1479
702	stem.paicehusk	pearl farm	0.1479
702	stem.porter	pearl farm	0.1479
702	stem.porter2	pearl farm	0.1479
702	stem.sstemmer	pearl farming	0.1479
702	thesaurus.topn3	pearl farming	0.1479
702	thesaurus.topn3.replace	pearl farming	0.1479
704	-1	Green party political views	0.1567
704	termluster.topn5.3.qld	green party political views libertarian parti polit state polit nation state parti nation	0.1878
704	bt_bing_arabic	Political views of the Green Party	0.1567
704	bt_bing_french	Green Party Political Views	0.1567
704	bt_bing_korean	Political views of the Green Party	0.1567
704	bt_bing_malay	Green party political views	0.1567
704	bt_bing_russian	Political views of the Green Party	0.1567
704	bt_bing_swahili	Political views of the Green Party	0.1567
704	bt_bing_tamil	Green Party political views	0.1567
704	bt_nllb_arabic	The political views of the Green Party	0.1567
704	bt_nllb_french	The political views of the Green Party	0.1567
704	bt_nllb_korean	The political views of the Green Party	0.1567
704	bt_nllb_malay	Green Party political views	0.1567
704	bt_nllb_persian	The political views of the Green Party	0.1567
704	bt_nllb_russian	Political views of the Green Party	0.1567
704	bt_nllb_swahili	The political views of the Green Party	0.1567
704	bt_nllb_tamil	Green Party political views	0.1567
704	sensedisambiguation.replace	green party political view	0.1567
704	stem.krovetz	green party politics view	0.1567
704	stem.paicehusk	green party polit view	0.1567
704	stem.porter	green parti polit view	0.1567
704	stem.porter2	green parti polit view	0.1567
704	stem.sstemmer	green party political view	0.1567
704	stem.trunc5	green party polit views	0.1567
704	thesaurus.topn3	green party political views	0.1567
704	thesaurus.topn3.replace	green party political views	0.1567
705	-1	Iraq foreign debt reduction	0.2549
705	tagmee.topn3	iraq foreign debt reduction Iraq External debt Debt	0.3895
705	tagmee.topn3.replace	Iraq External debt Debt	0.3569
705	bt_nllb_malay	Reduction of external debt to Iraq	0.3557
705	bt_bing_arabic	Iraq s external debt reduction	0.3536
705	bt_bing_french	Reduction of Iraq s external debt	0.3536
705	bt_bing_german	Reduction of Iraq s external debt	0.3536
705	bt_bing_russian	Reduction of Iraq s external debt	0.3536
705	bt_nllb_french	Reduction of Iraq s external debt	0.3536
705	bt_bing_tamil	Iraqi Foreign Debt Reduction	0.3472
705	bt_bing_persian	Reducing Iraq s External Debt	0.3395
705	bt_nllb_russian	Reducing Iraq s external debt	0.3395
705	bt_nllb_chinese_yue	Iraq s foreign debt is falling	0.2658
705	bt_nllb_german	Reduction of foreign debt in Iraq	0.2549
705	docluster.topn10.3.qld	iraq foreign debt reduction	0.2549
705	sensedisambiguation	Iraq foreign debt reduction	0.2549
705	sensedisambiguation.replace	iraq foreign debt reduction	0.2549
705	stem.krovetz	iraq foreign debt reduction	0.2549
705	stem.porter	iraq foreign debt reduct	0.2549
705	stem.porter2	iraq foreign debt reduct	0.2549
705	stem.sstemmer	iraq foreign debt reduction	0.2549
705	thesaurus.topn3	iraq foreign debt reduction	0.2549
705	thesaurus.topn3.replace	iraq foreign debt reduction	0.2549
706	-1	Controlling type II diabetes	0.1284
706	sensedisambiguation.replace	see type two diabetes	0.1453
706	bt_bing_arabic	Controlling type II diabetes	0.1284
706	bt_bing_chinese_simplified	Control of type II diabetes	0.1284
706	bt_bing_french	Controlling Type II Diabetes	0.1284
706	bt_bing_german	Control of type II diabetes	0.1284
706	bt_bing_malay	Controlling type II diabetes	0.1284
706	bt_bing_persian	Control of Type II Diabetes	0.1284
706	bt_bing_russian	Controlling Type II Diabetes	0.1284
706	bt_bing_tamil	Control of Type II Diabetes	0.1284
706	bt_nllb_french	Control of type II diabetes	0.1284
706	bt_nllb_german	Control of type II diabetes	0.1284
706	bt_nllb_russian	Control of type II diabetes	0.1284
706	bt_nllb_swahili	Control of type II diabetes	0.1284
706	bt_nllb_tamil	Control of type II diabetes	0.1284
706	stem.krovetz	control type ii diabetes	0.1284
706	stem.porter	control type ii diabet	0.1284
706	stem.porter2	control type ii diabet	0.1284
706	stem.sstemmer	controlling type ii diabete	0.1284
706	thesaurus.topn3	controlling type ii diabetes	0.1284
706	thesaurus.topn3.replace	controlling type ii diabetes	0.1284
707	-1	Aspirin cancer prevention	0.5656
707	bt_bing_arabic	Aspirin Cancer Prevention	0.5656
707	bt_bing_chinese_simplified	Aspirin cancer prevention	0.5656
707	bt_bing_french	Aspirin Cancer Prevention	0.5656
707	bt_bing_german	Prevention of Aspirin Cancer	0.5656
707	bt_bing_korean	Aspirin Cancer Prevention	0.5656
707	bt_bing_malay	Aspirin cancer prevention	0.5656
707	bt_bing_persian	Aspirin Cancer Prevention	0.5656
707	bt_bing_russian	Cancer Prevention with Aspirin	0.5656
