qid	order	query	qld.map
100653	-1	how do I go about getting copies of letters of commendation prsented to me from city of san diego?	0.2383
100653	bt_nllb_korean	How do we get compliments from the city of San Diego	0.3023
100653	bt_nllb_french	How do I get copies of congratulatory letters sent by the city of San Diego	0.2511
100653	bt_nllb_persian	How do I get the mail from San Diego City that s been sent to me	0.2386
1015624	-1	What's the Definition of a bloody mary?	0.6736
1015624	bt_nllb_arabic	What is the definition of Bloody Mary	0.6854
1015624	bt_nllb_korean	What is the definition of a bloody Mary	0.6854
1015624	bt_nllb_persian	What is the definition of bloody Mary	0.6854
1015624	bt_nllb_swahili	What is the definition of bloody Mary	0.6854
1015624	bt_nllb_tamil	What is the definition of a bloody Mary	0.6854
1015624	bt_nllb_malay	What s the definition of bloody Mary	0.6736
1015624	bt_nllb_russian	What s the definition of Bloody Mary	0.6736
1017690	-1	what is the history of indian music?	0.2875
1017690	bt_nllb_arabic	What is the history of Indian music	0.2875
1017690	bt_nllb_chinese_yue	What is the history of Indian music	0.2875
1017690	bt_nllb_french	What is the history of Indian music	0.2875
1017690	bt_nllb_german	What is the history of Indian music	0.2875
1017690	bt_nllb_korean	What is the history of Indian music	0.2875
1017690	bt_nllb_malay	What is the history of Indian music	0.2875
1017690	bt_nllb_persian	What is the history of Indian music	0.2875
1017690	bt_nllb_russian	What is the history of Indian music	0.2875
1017690	bt_nllb_swahili	What is the history of Indian music	0.2875
1017690	bt_nllb_tamil	What is the history of Indian music	0.2875
1035857	-1	Why are liberals so quick to defend Saddam?	0.3345
1035857	bt_nllb_arabic	Why are liberals so quick to defend Saddam	0.3345
1035857	bt_nllb_german	Why are the liberals so quick to defend Saddam	0.3345
1035857	bt_nllb_korean	Why are liberals so quick to defend Saddam	0.3345
1035857	bt_nllb_malay	Why are liberals so quick to defend Saddam	0.3345
1035857	bt_nllb_swahili	Why are liberals so quick to defend Saddam	0.3345
1035857	bt_nllb_tamil	Why are liberals so quick to defend Saddam	0.3345
103830	-1	Why do man Arabs hate the west ?	0.2134
103830	bt_nllb_chinese_yue	Why do Arabs hate the West	0.2308
103830	bt_nllb_french	Why do the Arabs hate the West	0.2308
103830	bt_nllb_german	Why do the Arabs hate the West	0.2308
103830	bt_nllb_korean	Why do Arabs hate the West	0.2308
103830	bt_nllb_malay	Why do Arabs hate the West	0.2308
103830	bt_nllb_persian	Why do Arabs hate the West	0.2308
103830	bt_nllb_russian	Why do the Arabs hate the West	0.2308
103830	bt_nllb_swahili	Why do the Arabs hate the West	0.2308
103830	bt_nllb_tamil	Why do the Arabs hate the West	0.2308
1063812	-1	How do I grow taller?	0.4047
1063812	bt_nllb_chinese_yue	How do I grow taller	0.4047
1077370	-1	Why do only Humans have Finger prints?	0.4929
1082595	-1	what is meant by mobile technology?	0.3446
1082595	bt_nllb_arabic	What does mobile technology mean	0.3957
1082595	bt_nllb_chinese_yue	What does mobile technology mean	0.3957
1082595	bt_nllb_french	What does mobile technology mean	0.3957
1082595	bt_nllb_german	What does mobile technology mean	0.3957
1082595	bt_nllb_malay	What does mobile technology mean	0.3957
1082595	bt_nllb_persian	What does mobile technology mean	0.3957
1082595	bt_nllb_russian	What does mobile technology mean	0.3957
