qid	order	query	qld.ndcg
301	-1	International Organized Crime	0.064
301	glove.topn3	international organized crime global which organised criminal	0.0954
301	anchor.topn3	international organized crime confédérat föderat kanusport anti corruption anti econom drug	0.0859
301	word2vec.topn3	international organized crime national global domestic organised criminality	0.0848
301	wiki.topn3	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	0.0727
301	wiki.topn3.replace	constitutional law public international law criminal law international law extortion mafia money laundering organized crime	0.0723
301	docluster.topn10.3.bm25	international organized crime	0.064
301	docluster.topn10.3.qld	international organized crime	0.064
301	rm3.topn10.10.0.5.bm25	International Organized Crime	0.064
301	rm3.topn10.10.0.5.qld	International Organized Crime	0.064
301	stem.krovetz	international organized crime	0.064
301	stem.porter2	intern organ crime	0.064
301	stem.sstemmer	international organized crime	0.064
301	termluster.topn5.3.bm25	international organized crime	0.064
301	termluster.topn5.3.qld	international organized crime	0.064
301	thesaurus.topn3	international organized crime	0.064
301	thesaurus.topn3.replace	international organized crime	0.064
302	-1	Poliomyelitis and Post-Polio	0.7466
302	relevancefeedback.topn10.qld	poliomyelitis and post polio case polio i health hi vaccin china percent	0.7912
302	relevancefeedback.topn10.bm25	poliomyelitis and post polio case polio i health vaccin china aid	0.7697
302	wordnet.topn3	poliomyelitis post polio polio acute anterior poliomyelitis	0.7613
302	tagmee.topn3	poliomyelitis post polio Poliomyelitis Post polio syndrome	0.7527
302	anchor.topn3	poliomyelitis post polio kentuckyon rwjbarnaba lcmc	0.7466
302	conceptnet.topn3	poliomyelitis post polio	0.7466
302	conceptnet.topn3.replace	poliomyelitis post polio	0.7466
302	docluster.topn10.3.bm25	poliomyelitis and post polio	0.7466
302	docluster.topn10.3.qld	poliomyelitis and post polio	0.7466
302	rm3.topn10.10.0.5.bm25	Poliomyelitis and Post-Polio	0.7466
302	rm3.topn10.10.0.5.qld	Poliomyelitis and Post-Polio	0.7466
302	sensedisambiguation	Poliomyelitis and Post Polio	0.7466
302	sensedisambiguation.replace	poliomyelitis and Post Polio	0.7466
302	stem.krovetz	poliomyeliti and post polio	0.7466
302	stem.porter	poliomyel and post polio	0.7466
302	stem.porter2	poliomyel and post polio	0.7466
302	stem.sstemmer	poliomyeliti and post polio	0.7466
302	termluster.topn5.3.bm25	poliomyelitis post polio	0.7466
302	termluster.topn5.3.qld	poliomyelitis post polio	0.7466
302	thesaurus.topn3	poliomyelitis post polio	0.7466
302	thesaurus.topn3.replace	poliomyelitis post polio	0.7466
303	-1	Hubble Telescope Achievements	0.5359
303	wiki.topn3	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	0.6687
303	wiki.topn3.replace	great observatories program hubble space telescope standard candles hubble space telescope	0.6625
303	anchor.topn3	hubble telescope achievements	0.5359
303	anchor.topn3.replace	hubble telescope achievements	0.5359
303	docluster.topn10.3.bm25	hubble telescope achievements	0.5359
303	docluster.topn10.3.qld	hubble telescope achievements	0.5359
303	rm3.topn10.10.0.5.bm25	Hubble Telescope Achievements	0.5359
303	rm3.topn10.10.0.5.qld	Hubble Telescope Achievements	0.5359
303	stem.krovetz	hubble telescope achievement	0.5359
303	stem.lovins	hubbl telescop achievement	0.5359
303	stem.paicehusk	hubbl telescop achiev	0.5359
303	stem.porter	hubbl telescop achiev	0.5359
303	stem.porter2	hubbl telescop achiev	0.5359
303	stem.sstemmer	hubble telescope achievement	0.5359
303	termluster.topn5.3.bm25	hubble telescope achievements	0.5359
303	termluster.topn5.3.qld	hubble telescope achievements	0.5359
303	thesaurus.topn3	hubble telescope achievements	0.5359
303	thesaurus.topn3.replace	hubble telescope achievements	0.5359
304	-1	Endangered Species (Mammals)	0.1457
304	conceptluster.topn5.3.bm25	endangered species mammals endangered species	0.1834
304	conceptluster.topn5.3.qld	endangered species mammals endangered species	0.1834
304	stem.lovins	endanger speci mam	0.18
304	stem.paicehusk	endang specy mam	0.18
304	docluster.topn10.3.bm25	endangered species mammals	0.1457
304	docluster.topn10.3.qld	endangered species mammals	0.1457
304	rm3.topn10.10.0.5.bm25	Endangered Species (Mammals)	0.1457
304	rm3.topn10.10.0.5.qld	Endangered Species (Mammals)	0.1457
304	stem.krovetz	endanger species mammal	0.1457
304	stem.porter	endang speci mammal	0.1457
304	stem.porter2	endang speci mammal	0.1457
304	stem.sstemmer	endangered specy mammal	0.1457
304	tagmee.topn3	endangered species mammals Endangered species Mammal	0.1457
304	tagmee.topn3.replace	Endangered species Mammal	0.1457
304	termluster.topn5.3.bm25	endangered species mammals	0.1457
304	termluster.topn5.3.qld	endangered species mammals	0.1457
304	thesaurus.topn3	endangered species mammals	0.1457
304	thesaurus.topn3.replace	endangered species mammals	0.1457
305	-1	Most Dangerous Vehicles	0.0469
305	conceptluster.topn5.3.bm25	dangerous vehicles risk	0.0975
305	conceptluster.topn5.3.qld	dangerous vehicles risk	0.0975
305	wordnet.topn3	dangerous vehicles life threatening unsafe fomite	0.0811
305	wiki.topn3	dangerous vehicles risk assessment optimism bias risk management risk truck semi trailer motor vehicle vehicle	0.0636
305	wiki.topn3.replace	risk assessment optimism bias risk management risk truck semi trailer motor vehicle vehicle	0.0631
305	sensedisambiguation	Most Dangerous Vehicles vehicle	0.0614
305	tagmee.topn3	dangerous vehicles Risk Vehicle	0.0606
305	conceptnet.topn3	dangerous vehicles Explosives driving Some people	0.0514
305	tagmee.topn3.replace	Risk Vehicle	0.049
305	docluster.topn10.3.bm25	most dangerous vehicles	0.0469
305	docluster.topn10.3.qld	most dangerous vehicles	0.0469
305	rm3.topn10.10.0.5.bm25	Most Dangerous Vehicles	0.0469
305	rm3.topn10.10.0.5.qld	Most Dangerous Vehicles	0.0469
305	sensedisambiguation.replace	Most dangerous vehicle	0.0469
305	stem.krovetz	most dangerous vehicle	0.0469
305	stem.lovins	most danger vehicl	0.0469
305	stem.porter	most danger vehicl	0.0469
305	stem.porter2	most danger vehicl	0.0469
305	stem.sstemmer	most dangerous vehicle	0.0469
306	-1	African Civilian Deaths	0.1628
306	docluster.topn10.3.bm25	african civilian deaths	0.1628
306	docluster.topn10.3.qld	african civilian deaths	0.1628
306	rm3.topn10.10.0.5.bm25	African Civilian Deaths	0.1628
306	rm3.topn10.10.0.5.qld	African Civilian Deaths	0.1628
306	stem.porter	african civilian death	0.1628
306	stem.porter2	african civilian death	0.1628
306	stem.sstemmer	african civilian death	0.1628
306	termluster.topn5.3.bm25	african civilian deaths	0.1628
306	termluster.topn5.3.qld	african civilian deaths	0.1628
306	thesaurus.topn3	african civilian deaths	0.1628
306	thesaurus.topn3.replace	african civilian deaths	0.1628
307	-1	New Hydroelectric Projects	0.384
307	tagmee.topn3	new hydroelectric projects Hydroelectricity Project	0.3842
307	docluster.topn10.3.bm25	new hydroelectric projects	0.384
307	docluster.topn10.3.qld	new hydroelectric projects	0.384
307	rm3.topn10.10.0.5.bm25	New Hydroelectric Projects	0.384
307	rm3.topn10.10.0.5.qld	New Hydroelectric Projects	0.384
307	stem.krovetz	new hydroelectric project	0.384
307	stem.lovins	new hydroelectr project	0.384
307	stem.porter	new hydroelectric project	0.384
307	stem.porter2	new hydroelectr project	0.384
307	stem.sstemmer	new hydroelectric project	0.384
307	termluster.topn5.3.bm25	new hydroelectric projects	0.384
307	termluster.topn5.3.qld	new hydroelectric projects	0.384
307	thesaurus.topn3	new hydroelectric projects	0.384
307	thesaurus.topn3.replace	new hydroelectric projects	0.384
308	-1	Implant Dentistry	0.4859
308	conceptluster.topn5.3.bm25	implant dentistry dental implant	0.6367
308	conceptluster.topn5.3.qld	implant dentistry dental implant	0.6367
308	word2vec.topn3.replace	implant dental dentists	0.6367
308	wiki.topn3	implant dentistry soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry	0.5294
308	wiki.topn3.replace	soft tissue sinus lift sinus surgery dental implant cardiology physical therapy otolaryngology dentistry	0.5135
308	wordnet.topn3	implant dentistry embed plant odontology dental medicine	0.5079
308	anchor.topn3	implant dentistry defibrillatorto ketodesogestrel carviovert	0.4859
308	conceptnet.topn3	implant dentistry plant dental medicine dental	0.4859
308	docluster.topn10.3.bm25	implant dentistry	0.4859
308	docluster.topn10.3.qld	implant dentistry	0.4859
308	rm3.topn10.10.0.5.bm25	Implant Dentistry	0.4859
308	rm3.topn10.10.0.5.qld	Implant Dentistry	0.4859
308	stem.krovetz	implant dentistry	0.4859
308	stem.porter	implant dentistri	0.4859
308	stem.porter2	implant dentistri	0.4859
308	stem.sstemmer	implant dentistry	0.4859
308	termluster.topn5.3.bm25	implant dentistry	0.4859
308	termluster.topn5.3.qld	implant dentistry	0.4859
308	thesaurus.topn3	implant dentistry	0.4859
