qid	order	query	bm25.map
INEX_LD-2009022	-1	Szechwan dish food cuisine	0.118
INEX_LD-2009022	bt_nllb_swahili	Szechwan dishes food	0.1086
INEX_LD-2009022	bt_nllb_french	Cooking of Szechwan dishes	0.1065
INEX_LD-2009022	bt_nllb_malay	Szechwan cuisine	0.0995
INEX_LD-2009022	bt_nllb_korean	Cooking the dishes	0.0012
INEX_LD-2009022	bt_nllb_german	Chequan buffalo cuisine	0.0004
INEX_LD-2009022	bt_nllb_arabic	Seizuan food	0.0
INEX_LD-2009022	bt_nllb_chinese_yue	The recipe	0.0
INEX_LD-2009022	bt_nllb_persian	Cooking Sheep s Meals	0.0
INEX_LD-2009022	bt_nllb_russian	The kitchen of the sequoia	0.0
INEX_LD-2009022	bt_nllb_tamil	The food is cooked by Tshuang	0.0
INEX_LD-2009039	-1	roman architecture	0.0851
INEX_LD-2009053	-1	finland car industry manufacturer saab sisu	0.3173
INEX_LD-2009053	bt_nllb_chinese_yue	Finnish car manufacturer Saab sisu	0.2434
INEX_LD-2009053	bt_nllb_french	Finnish car manufacturer saab sisu	0.2434
INEX_LD-2009053	bt_nllb_german	Finnish car manufacturer Saab sisu	0.2434
INEX_LD-2009053	bt_nllb_malay	Finnish car manufacturer saab sisu	0.2434
INEX_LD-2009053	bt_nllb_persian	Finnish car manufacturer Saab sisu	0.2434
INEX_LD-2009053	bt_nllb_swahili	Finnish car manufacturer saab sisu	0.2434
INEX_LD-2009053	bt_nllb_arabic	Finnish car manufacturing plant Sap Sisu	0.1738
INEX_LD-2009053	bt_nllb_russian	Finnish manufacturer of automotive industry Saab Suzi	0.0873
INEX_LD-2009053	bt_nllb_tamil	Sappha Sysu Finnish automotive manufacturer	0.0412
INEX_LD-2009053	bt_nllb_korean	Finnish car manufacturer Sava Saassu	0.0235
INEX_LD-2009061	-1	france second world war normandy	0.204
INEX_LD-2009061	bt_nllb_korean	France during World War II Normandy	0.087
INEX_LD-2009061	bt_nllb_tamil	France World War II Normandy	0.0824
INEX_LD-2009061	bt_nllb_chinese_yue	France World War II Normandy and the French	0.0737
INEX_LD-2009061	bt_nllb_arabic	France World War II Normandy and the French and Indian War	0.0566
INEX_LD-2009062	-1	social network group selection	0.0053
INEX_LD-2009062	bt_nllb_arabic	Choosing social network groups	0.0
INEX_LD-2009062	bt_nllb_korean	Choose a social network group	0.0
INEX_LD-2009062	bt_nllb_malay	Choice of social networking group	0.0
INEX_LD-2009062	bt_nllb_persian	Choosing a social media group	0.0
INEX_LD-2009062	bt_nllb_swahili	Choosing a social networking group	0.0
INEX_LD-2009063	-1	D-Day normandy invasion	0.1125
INEX_LD-2009063	bt_nllb_persian	The Normandy attack on D Day	0.0576
INEX_LD-2009063	bt_nllb_chinese_yue	The Norman invasion of D Day	0.0023
INEX_LD-2009063	bt_nllb_tamil	The D Day Norman invasion	0.0023
INEX_LD-2009074	-1	web ranking scoring algorithm	0.1757
INEX_LD-2009074	bt_nllb_arabic	The algorithm for registering rankings on the Internet	0.1464
INEX_LD-2009074	bt_nllb_russian	algorithm for rating of websites	0.001
INEX_LD-2009074	bt_nllb_german	The following is the list of the categories of users of the service	0.0
INEX_LD-2009096	-1	Eiffel	0.2587
INEX_LD-2009096	bt_nllb_french	The Eiffel fire	0.0862
INEX_LD-2009096	bt_nllb_arabic	I m not	0.0
INEX_LD-2009096	bt_nllb_chinese_yue	I m not sure	0.0
INEX_LD-2009096	bt_nllb_german	Eggs	0.0
INEX_LD-2009096	bt_nllb_korean	The Epel	0.0
INEX_LD-2009096	bt_nllb_persian	I m going to the hospital	0.0
INEX_LD-2009096	bt_nllb_tamil	the ifel	0.0
INEX_LD-2009111	-1	europe solar power facility	0.0582
INEX_LD-2009111	bt_nllb_swahili	Europe solar power station	0.0514
INEX_LD-2009111	bt_nllb_tamil	Europe solar powered	0.0354
INEX_LD-2009111	bt_nllb_french	The European Union	0.0
INEX_LD-2009115	-1	virtual museums	0.5854
INEX_LD-2009115	bt_nllb_malay	The Mayan Museum	0.0
INEX_LD-2010004	-1	Indian food	0.1679
INEX_LD-2010014	-1	composer museum	0.0605
INEX_LD-2010014	bt_nllb_persian	The Musical Museum	0.0016
INEX_LD-2010014	bt_nllb_tamil	The Musical Museum	0.0016
INEX_LD-2010014	bt_nllb_arabic	The Museum of the Author	0.0
INEX_LD-2010014	bt_nllb_chinese_yue	The Musicians Museum	0.0
INEX_LD-2010014	bt_nllb_german	The composer s museum	0.0
INEX_LD-2010014	bt_nllb_korean	The composer s museum	0.0
INEX_LD-2010014	bt_nllb_malay	The Composer s Museum	0.0
INEX_LD-2010014	bt_nllb_swahili	museums of the writer	0.0
INEX_LD-2010019	-1	gallo roman architecture in paris	0.0019
INEX_LD-2010019	bt_nllb_arabic	Gallo Romanesque architecture in Paris	0.0
INEX_LD-2010019	bt_nllb_persian	The architecture of the Gallo Rome in Paris	0.0
INEX_LD-2010019	bt_nllb_tamil	The architecture of the Calo Romanesque in Paris	0.0
INEX_LD-2010020	-1	electricity source in France	0.0447
INEX_LD-2010020	bt_nllb_arabic	Electricity supply in France	0.0032
INEX_LD-2010020	bt_nllb_korean	The electricity supply in France	0.0032
INEX_LD-2010020	bt_nllb_chinese_yue	French power supply	0.0
INEX_LD-2010020	bt_nllb_persian	Power supply in France	0.0
INEX_LD-2010037	-1	social network API	0.1535
INEX_LD-2010037	bt_nllb_russian	API of social media	0.0482
INEX_LD-2010043	-1	List of films from the surrealist category	0.0875
INEX_LD-2010043	bt_nllb_swahili	List of films from the surrealist community	0.0479
INEX_LD-2010043	bt_nllb_chinese_yue	A list of movies in the surrealist category	0.0328
INEX_LD-2010057	-1	Einstein Relativity theory	0.3017
INEX_LD-2010057	bt_nllb_french	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_nllb_german	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_nllb_korean	Einstein s theory of relativity is	0.1482
INEX_LD-2010057	bt_nllb_persian	Einstein s theory of relativity is	0.1482
INEX_LD-2010057	bt_nllb_russian	Einstein s theory of relativity	0.1482
INEX_LD-2010057	bt_nllb_tamil	The theory of Einstein s theory of relativity is that the universe is made up of all things	0.044
INEX_LD-2010057	bt_nllb_swahili	Einstein s Theory of Relation	0.0153
INEX_LD-2010069	-1	summer flowers	0.0149
INEX_LD-2010100	-1	house concrete wood	0.0631
INEX_LD-2010100	bt_nllb_russian	wood from a concrete house	0.0248
INEX_LD-2010100	bt_nllb_chinese_yue	Concrete for the room	0.0021
INEX_LD-2010100	bt_nllb_arabic	Home wood	0.0
INEX_LD-2010100	bt_nllb_german	Other of a kind used for the manufacture of goods of heading	0.0
INEX_LD-2010100	bt_nllb_persian	The house is concrete	0.0
INEX_LD-2010100	bt_nllb_swahili	a concrete wooden house	0.0
INEX_LD-2010106	-1	organic food advantages disadvantages	0.0
INEX_LD-20120111	-1	vietnam war movie	0.2274
INEX_LD-20120111	bt_nllb_german	Vietnam War Film	0.164
INEX_LD-20120111	bt_nllb_tamil	The Vietnam War Film	0.164
INEX_LD-20120111	bt_nllb_russian	A movie about the Vietnam War	0.1331
INEX_LD-20120111	bt_nllb_korean	A film about the Vietnam War	0.0463
INEX_LD-20120111	bt_nllb_french	Vietnamese war film	0.0348
INEX_LD-20120111	bt_nllb_swahili	Vietnamese war film	0.0348
INEX_LD-20120112	-1	vietnam war facts	0.0322
INEX_LD-20120112	bt_nllb_tamil	The Vietnam War was a war of attrition	0.0049
INEX_LD-20120112	bt_nllb_swahili	The Truth About the Vietnam War	0.0047
INEX_LD-20120112	bt_nllb_korean	The Vietnam War is real	0.0004
INEX_LD-20120121	-1	vietnam food recipes	0.0451
INEX_LD-20120121	bt_nllb_korean	Vietnamese cuisine	0.0233
INEX_LD-20120121	bt_nllb_tamil	Vietnamese cuisine	0.0233
INEX_LD-20120122	-1	vietnamese food blog	0.0571
INEX_LD-20120131	-1	vietnam travel national park	0.0112
INEX_LD-20120132	-1	vietnam travel airports	0.1267
INEX_LD-20120211	-1	guitar chord tuning	0.4925
INEX_LD-20120211	bt_nllb_arabic	The tuning on the guitar	0.4371
INEX_LD-20120211	bt_nllb_german	Guitar chords	0.2684
INEX_LD-20120211	bt_nllb_french	adjustment of the guitar chords	0.187
INEX_LD-20120211	bt_nllb_malay	guitar chord adjustment	0.187
INEX_LD-20120211	bt_nllb_russian	the guitar chord setup	0.177
INEX_LD-20120211	bt_nllb_persian	Guitar chord set	0.0618
INEX_LD-20120211	bt_nllb_chinese_yue	The guitar strings	0.0318
INEX_LD-20120211	bt_nllb_tamil	The guitar is played in the key of E	0.0185
INEX_LD-20120211	bt_nllb_korean	Guitar	0.0131
INEX_LD-20120212	-1	guitar chord minor	0.1329
INEX_LD-20120212	bt_nllb_persian	A small chord guitar	0.0306
INEX_LD-20120212	bt_nllb_swahili	small chord guitar	0.0306
INEX_LD-20120212	bt_nllb_arabic	Guitar strings	0.0041
INEX_LD-20120212	bt_nllb_german	Guitar recorder	0.0
INEX_LD-20120212	bt_nllb_tamil	The guitar is a small print	0.0
INEX_LD-20120221	-1	guitar classical flamenco	0.4041
INEX_LD-20120221	bt_nllb_arabic	It s a classic flamenco guitar	0.3351
INEX_LD-20120222	-1	guitar classical bach	0.3355
INEX_LD-20120222	bt_nllb_persian	The classical guitar	0.0851
INEX_LD-20120222	bt_nllb_korean	The classic guitar barch	0.0072
INEX_LD-20120222	bt_nllb_arabic	It s a classic guitar	0.0066
INEX_LD-20120222	bt_nllb_french	The classic bass guitar	0.0016
INEX_LD-20120231	-1	guitar origin Russia	0.0202
INEX_LD-20120231	bt_nllb_chinese_yue	Guitar is from Russia	0.0045
INEX_LD-20120231	bt_nllb_korean	Other origin Russia	0.0
INEX_LD-20120232	-1	guitar origin blues	0.0775
INEX_LD-20120232	bt_nllb_chinese_yue	Guitar is blue	0.0695
INEX_LD-20120232	bt_nllb_german	Guitar blues	0.0695
INEX_LD-20120232	bt_nllb_russian	The guitar blues	0.0695
INEX_LD-20120232	bt_nllb_malay	Blues from the guitar	0.0582
INEX_LD-20120232	bt_nllb_french	blues from the origin of the guitar	0.0539
INEX_LD-20120232	bt_nllb_persian	The Nile guitar	0.0
INEX_LD-20120311	-1	tango culture movies	0.1139
INEX_LD-20120311	bt_nllb_persian	The Tangos	0.0372
INEX_LD-20120311	bt_nllb_german	Other films of tango	0.0333
INEX_LD-20120311	bt_nllb_swahili	the movie culture of the cucumber	0.0
INEX_LD-20120312	-1	tango culture countries	0.096
INEX_LD-20120312	bt_nllb_korean	Tangos culture nation	0.0896
INEX_LD-20120312	bt_nllb_german	Countries with tangos	0.0692
INEX_LD-20120312	bt_nllb_swahili	Countries of the cucumber culture	0.0
INEX_LD-20120312	bt_nllb_tamil	The country of the Tang culture	0.0
INEX_LD-20120321	-1	tango music  composers	0.4674
INEX_LD-20120321	bt_nllb_arabic	Tango musicians	0.187
INEX_LD-20120321	bt_nllb_tamil	The first is the Tango of the singer	0.0075
INEX_LD-20120321	bt_nllb_swahili	Composers of the cucumber music	0.0
INEX_LD-20120322	-1	tango music instruments	0.2193
INEX_LD-20120322	bt_nllb_arabic	Tangos and instruments	0.2175
INEX_LD-20120322	bt_nllb_malay	tangos	0.054
INEX_LD-20120322	bt_nllb_tamil	The first is the tango	0.0054
INEX_LD-20120322	bt_nllb_german	Other instruments for the musical use of instruments	0.0
INEX_LD-20120322	bt_nllb_swahili	Cucumber musical instruments	0.0
INEX_LD-20120331	-1	tango dance styles	0.485
INEX_LD-20120331	bt_nllb_persian	The style of tango	0.269
INEX_LD-20120331	bt_nllb_german	Dancing styles	0.0267
INEX_LD-20120332	-1	tango dance history	0.2576
INEX_LD-20120332	bt_nllb_german	The history of dance	0.0521
INEX_LD-20120332	bt_nllb_russian	The history of the tango	0.0434
INEX_LD-20120332	bt_nllb_swahili	The history of the cucumber dance	0.0
INEX_LD-20120411	-1	bicycle sport races	0.1711
INEX_LD-20120411	bt_nllb_russian	The bicycle race	0.0885
INEX_LD-20120411	bt_nllb_korean	Cycling sports race	0.0525
