qid	order	query	bm25.recip_rank
301	-1	international organized crime	0.5
301	pred.bt.1	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.10	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.2	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.3	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.4	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.5	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.6	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.7	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.8	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
301	pred.bt.9	international organized crime constitutional law public international law criminal law international law extortion mafia money laundering organized crime	1.0
302	-1	poliomyelitis and post-polio	1.0
303	-1	hubble telescope achievements	0.5
303	pred.bt.1	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.10	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.2	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.3	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.4	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.5	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.6	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.7	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.8	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
303	pred.bt.9	hubble telescope achievements great observatories program hubble space telescope standard candles hubble space telescope	1.0
304	-1	endangered species (mammals)	1.0
305	-1	most dangerous vehicles	0.0154
305	pred.bt.1	risk vehicle	0.25
305	pred.bt.10	risk vehicle	0.25
305	pred.bt.2	risk vehicle	0.25
305	pred.bt.3	risk vehicle	0.25
305	pred.bt.4	risk vehicle	0.25
305	pred.bt.5	risk vehicle	0.25
305	pred.bt.6	risk vehicle	0.25
305	pred.bt.7	risk vehicle	0.25
305	pred.bt.8	risk vehicle	0.25
305	pred.bt.9	risk vehicle	0.25
306	-1	african civilian deaths	1.0
307	-1	new hydroelectric projects	1.0
308	-1	implant dentistry	1.0
309	-1	rap and crime	0.0
309	pred.bt.1	rap crime music hip hop	0.0149
309	pred.bt.10	rap crime music hip hop	0.0149
309	pred.bt.2	rap crime music hip hop	0.0149
309	pred.bt.3	rap crime music hip hop	0.0149
309	pred.bt.4	rap crime music hip hop	0.0149
309	pred.bt.5	rap crime music hip hop	0.0149
309	pred.bt.6	rap crime music hip hop	0.0149
309	pred.bt.7	rap crime music hip hop	0.0149
309	pred.bt.8	rap crime music hip hop	0.0149
309	pred.bt.9	rap crime music hip hop	0.0149
310	-1	radio waves and brain cancer	1.0
